Client Name:	2003
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	17.02.2019	17:07:10
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
18:30:56	0.0005	95.000	InnerTube	4.9995	50.0010	0.0000	3.2046	0.0000	3.0215	0.0000	1.1903	0.0000	0.9156	0.0000	1.0682	0.0000	0.5188	0.0000	1.0377	0.0000	1.0987	0.0000	0.4578	0.0000	0.000	20136.227	3.327	0.977	0.275	0.702	0.549	-2.4	-2.425	-2.43
18:30:57	0.0005	95.000	InnerTube	4.9995	50.0010	0.0000	3.2046	0.0000	3.0215	0.0000	1.1903	0.0000	0.9156	0.0000	1.0682	0.0000	0.5188	0.0000	1.0377	0.0000	1.0987	0.0000	0.4578	0.0000	0.000	20136.227	3.327	0.977	0.275	0.702	0.549	-2.4	-2.431	-2.43
18:30:58	0.0005	95.000	InnerTube	4.9499	50.0010	0.0000	5.4020	1.4039	13.3371	3.2656	17.7015	0.8546	17.4878	0.9156	8.1183	0.7630	6.6533	0.5188	9.7358	0.7935	23.5613	0.4578	23.9580	0.2136	0.000	20136.227	3.205	0.946	0.305	0.732	0.580	-0.8	-0.834	-0.77
18:30:59	0.0005	95.000	InnerTube	4.9480	50.0010	0.0000	597.2112	1923.6625	246.6609	1013.7148	113.0453	421.9972	119.5155	574.3824	112.7401	627.1817	113.3200	546.3653	69.5241	366.8479	54.4168	261.7988	54.3252	246.7525	0.009	20136.227	209.518	152.691	123.666	86.524	35.464	-0.8	-0.835	-0.76
18:31:00	0.0005	95.000	InnerTube	4.9480	50.0010	0.0000	274.9833	702.1688	16.8164	299.6128	5.7377	152.7516	4.4254	123.6662	2.4416	116.2804	2.6857	199.0806	1.0987	66.6552	1.0377	134.5618	0.4578	176.7706	1.454	20136.227	372.128	38.699	26.857	18.373	7.660	-0.8	-0.847	-0.77
18:31:01	0.0005	95.000	InnerTube	4.9480	50.0010	0.0000	65.5870	183.3019	8.1183	17.1521	7.2332	19.0138	3.7539	6.7449	2.4111	3.9676	1.3429	2.3500	1.0377	1.4344	0.9461	1.3734	0.3662	0.5188	6.059	20136.227	133.951	2.442	1.495	1.740	1.068	-0.8	-0.861	-0.78
18:31:02	0.0005	95.000	InnerTube	4.9480	50.0010	0.0000	39.8283	194.8383	9.8884	16.2670	7.4163	17.6710	3.4487	8.2403	1.8617	3.5708	1.3734	2.1974	0.8851	1.5565	0.9461	1.4955	0.7020	1.4039	12.233	20136.227	74.468	2.747	1.953	1.221	1.068	-0.8	-0.876	-0.80
18:31:04	0.0005	95.000	InnerTube	4.8870	50.0010	0.0000	22.3710	141.4592	11.8722	16.3281	5.4936	16.1450	3.0215	8.2098	1.9533	3.9065	1.3734	1.9838	0.8851	1.5870	1.0987	1.6175	0.4883	1.4955	16.792	20136.684	52.494	0.946	1.648	1.251	1.282	-0.9	-0.911	-0.83
18:31:05	0.0005	95.000	InnerTube	4.8412	50.0010	0.0000	19.4106	115.2122	10.6514	22.7067	9.8579	15.7177	3.0215	7.5994	1.7396	3.9981	1.3429	1.9838	0.9156	1.6481	1.2818	1.7091	0.5494	1.1292	21.569	20136.684	28.505	2.930	2.136	1.618	0.824	-0.9	-0.927	-0.84
18:31:06	0.0005	95.000	InnerTube	4.6791	48.3872	0.0000	12.8488	51.6700	6.8975	13.7644	7.2637	12.2995	1.9227	3.1130	1.9533	2.4416	1.5565	2.0448	1.5870	1.7701	1.3124	1.8312	0.4578	0.7020	22.570	20136.684	20.479	2.930	1.862	1.953	0.977	-0.9	-0.944	-0.86
