Client Name:	3658
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	07.03.2019	10:30:54
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
11:33:37	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	4.1202	0.0000	2.0448	0.0000	1.8922	0.0000	4.0286	0.0000	2.4721	0.0000	1.6175	0.0000	1.4955	0.0000	1.7091	0.0000	1.0377	0.0000	0.000	44387.070	3.266	0.824	1.343	0.580	0.458	-2.4	-2.422	-2.42
11:33:38	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	4.1202	0.0000	2.0448	0.0000	1.8922	0.0000	4.0286	0.0000	2.4721	0.0000	1.6175	0.0000	1.4955	0.0000	1.7091	0.0000	1.0377	0.0000	0.000	44387.070	3.266	0.824	1.343	0.580	0.458	-2.4	-2.422	-2.42
11:33:39	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	4.1202	0.0000	2.0448	0.0000	1.8922	0.0000	4.0286	0.0000	2.4721	0.0000	1.6175	0.0000	1.4955	0.0000	1.7091	0.0000	1.0377	0.0000	0.000	44387.070	3.266	0.824	1.343	0.580	0.458	-1.0	-1.072	-1.00
11:33:40	0.0014	95.000	ParticlePlay	4.6924	50.0010	0.0000	1894.5465	2610.2966	1059.4640	2410.5142	656.1755	1522.1135	693.5928	1907.3649	563.2733	1532.6428	462.9242	1302.6763	383.7559	1226.1631	368.6791	1030.5618	374.2947	961.8007	0.000	44387.070	196.639	151.165	102.516	73.217	37.936	-0.9	-1.011	-0.93
11:33:41	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	3219.1360	8592.4502	525.8865	5531.0103	119.6681	1974.5695	46.8784	2251.2620	73.5222	2318.9548	161.6023	2789.1731	22.8898	1220.0897	3.9065	1666.6553	5.0052	1679.8398	0.709	44387.070	2000.511	433.076	254.352	175.397	91.254	-0.9	-1.014	-0.93
11:33:42	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	601.4841	1175.4087	41.0186	49.8083	11.7806	14.9547	7.3553	12.4826	3.4487	3.9676	2.4111	3.2046	2.8994	6.1040	2.8689	4.9137	2.7773	3.8760	5.319	44387.070	991.283	14.344	3.266	2.869	2.411	-0.9	-1.020	-0.93
11:33:43	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	122.8727	1874.7086	48.1908	145.7015	13.1845	41.6900	5.7377	14.8326	2.2890	5.4936	2.1669	3.5708	2.7163	5.1273	3.6013	6.2566	2.3195	5.7988	12.580	44387.070	508.551	26.583	4.578	2.747	2.411	-0.9	-1.030	-0.93
11:33:44	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	99.3724	1339.3916	71.6300	73.8884	32.6257	43.7043	45.9628	15.6261	16.9690	16.2365	8.2403	4.2728	13.2151	6.2871	7.0196	7.2332	7.3858	7.5079	11.891	44387.070	239.489	6.867	4.395	3.571	2.838	-1.0	-1.042	-0.94
11:33:45	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	143.6872	604.3834	115.7310	244.2499	86.5846	149.6996	85.0281	154.1555	34.2432	29.3906	37.7835	40.9270	27.6814	38.7907	17.5489	23.0424	10.6514	25.0873	4.111	44387.070	159.130	3.205	7.508	3.357	3.388	-1.0	-1.057	-0.96
11:33:46	0.0014	95.000	ParticlePlay	4.6829	50.0010	0.0000	170.7888	407.5002	83.0749	235.8569	41.6290	155.1321	39.2790	181.2876	17.5794	40.1335	10.7735	49.5947	9.5832	36.0439	10.8650	37.7835	7.1111	20.4483	6.032	44387.070	80.175	4.639	6.897	5.188	5.768	-1.0	-1.066	-0.96
