Client Name:	3658
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	20.02.2019	19:11:01
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
20:07:55	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0	0.000	0.00
20:07:56	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.4	-0.435	-0.37
20:07:57	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	84.7840	70.2566	115.7310	39.6147	97.6023	30.0315	69.3715	20.1736	33.4497	12.4521	23.8665	9.9189	32.3815	9.9495	52.7077	14.4053	35.2809	11.2008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.8	-0.860	-0.78
20:07:58	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	4155.9106	11269.3105	1449.3239	6790.8364	700.9786	3693.3220	419.8913	2399.3745	298.2699	1634.6400	239.0920	1118.0315	189.2532	1143.8817	148.5703	1052.9327	115.9142	808.2251	0.187	0.000	0.000	0.000	0.000	0.000	0.000	-0.8	-0.864	-0.78
20:07:59	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	1083.3915	2772.6008	41.0186	883.4258	13.4287	414.4283	7.2332	202.7124	2.8078	183.3934	3.2046	271.8703	5.4020	96.5646	5.0663	25.7892	2.7163	24.6600	4.694	0.000	328.423	51.060	25.545	16.908	11.414	-0.8	-0.876	-0.79
20:08:00	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	224.3205	1538.4417	20.2346	59.6967	12.4216	44.2842	4.6695	14.8631	3.4182	4.8221	2.2585	3.5708	3.4487	7.4163	3.3572	7.6605	2.3805	6.6533	12.765	0.000	756.555	15.260	6.959	2.838	2.899	-0.8	-0.889	-0.80
20:08:01	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	80.9690	1346.3806	34.2432	59.8493	24.3853	41.2017	8.9728	12.8488	7.8436	10.2241	3.5403	3.3877	3.5098	8.0267	3.6929	7.4773	2.8994	6.6838	20.237	0.000	450.136	14.711	2.899	2.838	2.014	-0.8	-0.906	-0.81
20:08:02	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	210.8002	782.7411	109.6576	132.6390	35.1588	80.5112	14.8326	24.3243	12.8794	22.5236	8.5150	12.6047	6.7754	10.0715	6.0429	8.7287	3.4487	6.6533	19.378	0.000	226.823	5.280	2.808	2.991	1.953	-0.9	-0.935	-0.84
20:08:03	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	492.7115	1567.7711	96.0153	205.8865	45.2608	74.4378	22.2794	35.1588	14.8937	25.8808	13.1540	22.6152	9.2780	15.7482	8.9118	10.0410	7.4773	7.0501	12.879	0.000	119.149	18.434	4.059	3.632	4.425	-0.9	-0.942	-0.85
20:08:04	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	106.0258	1468.7039	67.4182	160.4120	56.5227	82.0677	34.2432	41.2017	25.9418	37.3257	10.6209	24.9652	15.4430	21.2113	15.5956	16.4502	8.0267	9.1559	8.670	0.000	110.085	16.267	8.179	6.897	4.090	-0.9	-0.975	-0.88
20:08:05	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	373.8979	1341.5585	82.8918	168.8965	73.9189	101.6614	21.7301	43.7654	18.3424	46.2070	9.4611	26.7964	6.1955	24.5684	6.1040	20.4483	3.2961	9.7969	9.971	0.000	119.210	22.371	6.409	4.822	3.144	-1.0	-1.016	-0.91
20:08:06	0.0014	95.000	ParticlePlay	3.3896	50.0010	0.0000	77.4897	1127.4316	27.5899	170.2699	34.0601	93.2990	20.6619	43.7654	7.5994	42.6361	7.4163	24.9347	4.7916	22.3100	5.0052	18.6171	4.1507	9.5832	12.861	14.222	75.445	2.777	2.655	1.953	2.136	-1.1	-1.037	-0.93
20:08:07	0.0014	95.000	ParticlePlay	0.3643	50.0010	0.0000	884.1888	1171.0750	402.0677	186.6285	183.0882	128.7630	115.3343	45.2914	71.1416	40.2556	50.4492	23.2561	50.0219	27.4373	46.2985	21.7301	35.5250	14.2222	9.609	90.827	48.526	9.431	6.714	2.106	2.289	-1.2	-1.074	-0.96
20:08:08	0.0014	95.000	ParticlePlay	-4.8298	50.0010	0.0000	1095.6605	1654.3864	86.1574	216.7821	20.4483	138.4073	14.2833	54.1726	6.6533	42.4530	13.3371	23.6528	4.7306	29.7568	3.6013	22.0963	2.2585	14.3138	11.746	364.773	77.520	6.806	5.188	3.449	3.174	-1.3	-1.129	-1.04
20:08:09	0.0014	95.000	ParticlePlay	-9.6691	50.0010	0.0000	201.1254	1472.3052	21.8217	229.9971	17.4878	129.5260	7.2637	44.9862	4.2728	43.5212	4.8526	26.7353	4.6695	24.2327	4.5169	20.9366	2.6247	13.9781	14.334	854.096	54.325	6.653	4.090	3.113	2.197	-1.3	-1.126	-1.00
20:08:10	0.0014	95.000	ParticlePlay	-13.7454	50.0010	0.0000	19.1664	1348.7001	16.6028	222.8555	10.8650	117.3791	4.7000	45.2303	2.9604	47.0920	2.8689	29.0548	3.8150	20.6009	4.4864	18.6171	3.3572	11.7501	16.825	1467.239	79.626	19.716	5.066	4.090	3.144	-1.4	-1.134	-1.01
