Client Name:	3658
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	21.02.2019	18:34:27
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
19:26:28	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0	0.000	0.00
19:26:29	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0	0.000	0.00
19:26:30	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	437.5012	510.9623	286.3977	467.1054	190.1688	327.3553	124.3681	222.0010	74.0105	123.6662	44.9251	69.4936	55.9123	99.8608	54.0200	129.0682	38.8822	85.3639	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.3	2.387	2.38
19:26:31	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	597.0892	1245.0243	137.4611	1153.6176	31.1302	493.3219	14.1917	285.0243	13.5813	220.5360	23.3782	217.4840	5.4630	119.0882	2.8689	118.6609	2.1364	82.2508	1.004	0.000	0.000	0.000	0.000	0.000	0.000	2.2	2.289	2.28
19:26:32	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	111.5193	208.8469	25.6366	47.6719	11.8722	27.1321	4.0286	15.7787	1.8617	4.5474	1.0072	2.4111	1.2818	1.5870	2.0448	3.6319	1.7701	2.7468	7.293	0.000	943.825	21.669	8.790	5.524	6.257	2.1	2.208	2.20
19:26:33	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	52.4025	176.5265	13.0320	43.4602	6.3481	29.0548	3.0520	7.3247	1.3124	3.1130	0.8546	2.1059	1.4649	2.5331	1.6175	3.4487	1.0377	3.6013	15.677	0.000	973.551	19.044	7.477	3.235	4.242	2.0	2.138	2.14
19:26:34	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	20.3872	232.9881	17.2437	57.8350	6.5007	27.9256	2.0753	5.6767	0.6714	3.9676	0.9461	2.4721	1.1292	2.9604	1.1903	3.4487	0.5799	4.7916	23.557	0.000	499.701	11.781	2.564	3.205	3.449	1.9	2.075	2.08
19:26:35	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	23.7139	241.8083	16.6333	55.6681	7.1416	24.6905	2.4416	5.6156	1.4955	2.6552	1.6481	2.6247	1.4955	3.0825	1.1292	3.2656	0.9461	3.7845	29.769	0.000	287.313	9.919	2.533	2.381	2.625	1.9	2.014	2.02
19:26:36	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	66.5026	212.7229	35.2809	48.6485	19.5632	25.5756	8.3624	5.9819	4.1812	3.5708	1.6786	2.1669	2.2279	3.1130	3.0520	3.2961	1.7701	3.4793	22.733	0.000	181.104	15.626	5.036	1.923	2.045	1.8	1.956	1.96
19:26:37	0.0014	95.000	ParticlePlay	4.9995	50.0010	0.0000	649.9189	326.3481	185.7129	70.3786	111.2141	37.6004	68.5474	10.8040	47.9771	6.0124	37.4173	4.6390	33.6328	3.6013	28.2918	4.6390	21.6996	5.3715	11.134	0.000	118.905	18.403	5.860	1.740	3.082	1.7	1.899	1.91
19:26:38	0.0014	95.000	ParticlePlay	4.8107	50.0010	0.0000	209.9762	427.2466	46.6037	97.1445	14.1001	37.2952	8.6676	19.2885	3.6929	8.8813	1.1292	5.4020	0.9766	3.6319	1.2818	4.3643	0.7935	4.7916	12.372	0.214	106.270	6.745	3.174	2.594	2.258	1.6	1.847	1.86
19:26:39	0.0014	95.000	ParticlePlay	0.2594	50.0010	0.0000	123.4831	446.6266	51.6395	116.6466	21.5165	38.4549	8.9423	23.5613	4.3948	10.7735	2.8689	4.9442	2.4111	3.8150	2.4721	4.4254	1.1598	4.2728	12.894	60.185	60.551	18.739	5.890	2.503	1.984	1.6	1.795	1.81
19:26:40	0.0014	95.000	ParticlePlay	-4.7592	50.0010	0.0000	98.5179	411.1626	56.7668	149.4859	17.6404	56.0038	5.4325	24.6905	1.8617	14.5274	1.2818	6.3176	0.8240	3.9981	0.7630	4.3948	0.4883	3.7845	15.876	349.024	130.320	26.369	9.217	2.594	2.350	1.5	1.743	1.76
19:26:41	0.0014	95.000	ParticlePlay	-10.2031	50.0010	0.0000	78.8021	353.1445	11.6891	147.1664	4.2423	53.8979	3.0520	21.8827	1.5260	9.8579	1.0072	5.6462	1.2818	3.7845	1.1292	3.9676	1.0072	3.2656	18.875	884.708	51.823	8.729	3.357	2.228	3.052	1.5	1.694	1.71
19:26:42	0.0014	95.000	ParticlePlay	-15.9218	50.0010	0.0000	34.7315	357.5699	10.1326	135.4774	8.6066	47.0310	3.6319	17.7015	1.5565	8.0877	1.5565	4.8832	1.5565	3.6013	1.7701	3.7845	1.0377	3.2656	21.773	1572.258	17.183	7.233	3.205	1.923	5.219	1.4	1.647	1.67
19:26:43	0.0014	95.000	ParticlePlay	-20.9938	50.0010	0.0000	28.4444	366.9089	15.1989	132.6085	9.9495	40.3166	3.6624	16.2365	1.7701	7.2942	1.2818	4.2117	0.9766	3.6929	1.4649	4.2423	0.9766	3.0520	24.560	2289.595	25.240	7.355	4.761	2.228	5.677	1.3	1.600	1.62
19:26:44	0.0014	95.000	ParticlePlay	-24.6905	50.0010	0.0000	77.6423	354.2432	17.3658	109.8712	4.9137	39.7673	1.1292	15.1378	0.9156	6.7754	1.2513	3.6624	0.9156	3.4182	1.1903	3.9065	1.1292	3.1741	27.221	2881.740	6.623	1.953	1.679	3.174	5.188	1.3	1.554	1.58
19:26:45	0.0014	95.000	ParticlePlay	-27.0863	50.0010	0.0000	23.3476	354.5789	4.7306	94.3062	2.6552	35.4945	2.1059	13.8865	0.8240	6.3481	1.0072	3.3572	0.7630	3.4182	1.1598	3.5403	0.8546	3.1435	29.828	3190.509	8.149	1.648	2.258	2.350	4.425	1.2	1.508	1.54
19:26:46	0.0014	95.000	ParticlePlay	-28.5551	50.0010	0.0000	43.2465	332.8488	17.3658	83.3190	8.8202	32.3815	2.3500	11.8417	1.5870	5.6767	0.7935	3.2046	0.9461	3.2961	1.0987	3.3877	0.7630	2.9299	32.139	3140.181	47.611	15.931	2.533	3.968	4.212	1.2	1.464	1.50
19:26:47	0.0014	95.000	ParticlePlay	-31.3858	50.0010	0.0000	58.5675	312.8889	10.6514	79.3209	5.7988	30.8555	2.8994	10.8650	1.3124	5.3104	0.8240	3.0520	0.7630	3.2961	1.0377	3.4487	1.0377	2.6857	34.473	2778.674	119.058	15.138	3.174	3.021	5.707	1.1	1.420	1.45
19:26:48	0.0014	95.000	ParticlePlay	-34.3290	50.0010	0.0000	27.5594	287.7406	6.3786	79.0157	4.1507	29.6652	2.3500	10.4378	1.0377	4.6085	0.7325	3.0520	0.7630	3.1130	1.1598	3.2961	0.9461	2.5026	36.606	2279.737	41.629	1.709	2.197	2.533	5.677	1.1	1.377	1.41
19:28:19	0.0014	95.000	ParticlePlay	2435.5347	3099.1819	0.0000	490.5446	288.1679	275.2275	80.4502	170.1478	29.3906	110.0238	10.0410	70.1345	4.4864	39.5536	3.0215	51.2122	3.1130	46.5732	3.3267	35.7997	2.4416	31.198	2115.632	29.757	15.840	9.461	6.989	6.379	-1.0	-1.228	-1.10
19:28:20	0.0014	95.000	ParticlePlay	3159.8149	4073.8027	0.0000	815.8245	341.6080	118.6609	91.6509	24.5684	33.8159	8.7897	11.3228	10.5293	5.8903	23.1340	3.5708	3.3572	3.4793	0.8546	3.4793	0.6714	2.5942	28.451	2115.632	192.458	36.685	16.237	11.842	8.515	-1.0	-1.249	-1.12
19:28:21	0.0014	95.000	ParticlePlay	3159.8149	4073.8027	0.0000	149.5164	274.8612	3.1435	3.7845	1.0377	1.9838	0.3968	1.0072	0.1526	0.3052	0.1221	0.1831	0.2747	0.5188	0.4578	0.6409	0.3968	0.5188	30.271	2115.632	66.869	6.043	2.838	2.472	3.754	-1.0	-1.270	-1.14
19:28:22	0.0014	95.000	ParticlePlay	3159.8149	4073.8027	0.0000	99.1283	456.2709	20.0820	23.9886	6.3786	10.8040	1.6481	2.4111	0.7630	1.2513	0.4578	0.7020	0.3662	0.6409	0.7020	0.8546	0.4578	0.5799	26.075	2115.632	55.668	13.307	4.029	3.327	4.181	-1.0	-1.289	-1.16
19:28:23	0.0014	95.000	ParticlePlay	3159.8149	4073.8027	0.0000	174.4816	434.7849	99.8913	89.6977	78.9242	48.6485	44.8946	24.5684	23.8665	17.2742	13.9781	10.4072	20.4788	16.0229	23.0119	15.0768	14.1917	3.2656	18.367	2115.632	48.740	16.938	2.808	2.991	3.876	-1.0	-1.307	-1.18
