Client Name:	3658
Session Type:	Alpha Theta 2Ch
Number of Channels:	2
Start Session:	20.03.2019	18:19:53
Time	Alpha Reward Frequency	Theta Reward Frequency	Feedback Crossover	Dominant Frequency	Reward Amplitude	Reward Threshold	Reward Percent	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 2-5 Amplitude	Inhibit 2-5 Threshold	Inhibit 2-5 Percent	Inhibit 15-30 Amplitude	Inhibit 15-30 Threshold	Inhibit 15-30 Percent	HR	GSR	Temp
20:10:28	10.0000	7.0000	100.0000	8.5500	10.5293	9.0644	0.0000	9.1865	9.7358	0.0000	4.6085	8.8507	0.0000	4.8526	8.1488	0.0000		-2.0	-2.404	-2.40
20:10:29	10.0000	7.0000	100.0000	8.5500	10.5293	9.0644	0.0000	9.1865	9.7358	0.0000	4.6085	8.8507	0.0000	4.8526	8.1488	0.0000		-2.0	-2.404	-2.40
20:10:30	10.0000	7.0000	100.0000	8.5500	10.5293	9.0644	0.0000	9.1865	9.7358	0.0000	4.6085	8.8507	0.0000	4.8526	8.1488	0.0000		2.5	2.527	2.52
20:10:31	10.0000	7.0000	100.0000	8.4750	100.9900	9.0949	0.3500	142.6495	9.7358	0.3200	278.6762	8.9118	0.3500	88.2632	8.1488	0.3500		2.3	2.397	2.39
20:10:32	10.0000	7.0000	100.0000	8.0350	199.6300	9.1559	0.9600	302.2680	9.7969	0.9600	743.0959	9.5527	1.0000	81.8846	8.4540	1.0000		2.2	2.306	2.29
20:10:33	10.0000	7.0000	100.0000	7.5450	7.8741	9.1559	0.1900	8.2098	9.7969	0.0900	21.0587	10.5293	0.7400	19.0443	8.8507	1.0000		2.1	2.235	2.23
20:10:34	10.0000	7.0000	100.0000	7.2350	6.1345	9.0339	0.0000	13.2761	9.8579	0.9300	23.8970	15.9924	0.7000	10.2852	13.0014	0.2500		2.0	2.174	2.17
20:10:35	10.0000	7.0000	100.0000	7.0550	11.9332	9.0644	0.5400	11.8417	10.1021	0.9300	12.5436	19.0138	0.0000	13.9781	13.7644	0.3800		1.9	2.116	2.11
20:10:36	10.0000	7.0000	100.0000	6.8850	11.3534	9.0644	0.3500	14.6190	10.1021	0.6100	10.5598	18.7697	0.0600	19.6547	15.9313	0.6100		1.8	2.062	2.06
20:10:37	10.0000	7.0000	100.0000	6.7800	4.3948	8.9728	0.0000	6.1345	9.9495	0.0000	15.4735	17.6099	0.3800	7.9046	16.7554	0.0000		1.8	2.011	2.01
20:10:38	10.0000	7.0000	100.0000	6.2500	4.3338	8.8813	0.0000	3.3267	9.8579	0.0000	6.9890	17.6710	0.0000	5.3410	16.7554	0.0000		1.7	1.962	1.97
20:10:39	10.0000	7.0000	100.0000	5.7700	3.1130	8.7897	0.0000	6.9585	9.7358	0.0000	15.7787	18.4950	0.3500	5.2189	16.7554	0.0000		1.6	1.918	1.92
20:10:40	10.0000	7.0000	100.0000	5.3400	4.3338	8.7897	0.0000	5.0968	9.7358	0.0000	8.7897	19.0138	0.0000	5.2189	16.7554	0.0000		1.5	1.872	1.88
20:10:41	10.0000	7.0000	100.0000	4.9850	5.9208	8.7897	0.0000	3.5708	9.7358	0.0000	11.5060	19.0138	0.0000	5.3104	16.7554	0.0000		1.5	1.828	1.84
20:10:42	10.0000	7.0000	100.0000	5.0400	3.8150	8.6981	0.0000	4.1812	9.6748	0.0000	9.1865	19.0138	0.0000	5.9208	16.7554	0.0000		1.4	1.786	1.80
20:10:43	10.0000	7.0000	100.0000	5.0900	3.0215	8.6676	0.0000	5.7377	9.6443	0.0000	4.4864	19.0138	0.0000	5.4936	16.7554	0.0000		1.4	1.745	1.76
20:10:44	10.0000	7.0000	100.0000	5.3450	2.5942	8.6676	0.0000	5.8598	9.6443	0.0000	6.5007	19.0138	0.0000	6.8364	16.7554	0.0000		1.3	1.705	1.72
20:10:45	10.0000	7.0000	100.0000	5.1450	2.9604	8.6676	0.0000	4.6085	9.5832	0.0000	19.6242	19.4106	0.4800	5.1273	16.7554	0.0000		1.2	1.664	1.68
20:10:46	10.0000	7.0000	100.0000	5.0650	7.7520	8.6371	0.4800	6.6228	9.4917	0.2200	16.2060	20.1736	0.2200	10.8345	16.7554	0.0000		1.2	1.626	1.65
20:10:47	10.0000	7.0000	100.0000	4.7500	10.1326	8.6371	0.5100	10.5293	9.4917	0.3200	19.9905	21.8217	0.2200	19.3801	18.1898	0.7000		1.1	1.587	1.61
20:10:48	10.0000	7.0000	100.0000	4.5050	6.8670	8.6066	0.0600	4.7611	9.4917	0.0000	7.4773	22.4015	0.0000	13.7339	19.5327	0.0000		1.1	1.549	1.57
20:10:49	10.0000	7.0000	100.0000	4.7850	11.1092	8.6066	0.7400	6.7449	9.4611	0.2200	8.5761	22.4015	0.0000	20.5093	19.8073	0.5800		1.0	1.513	1.54
20:10:50	10.0000	7.0000	100.0000	5.4050	8.9118	8.6981	0.3200	7.8741	9.5222	0.0300	8.9118	22.4015	0.0000	22.0658	21.7606	0.4500		1.0	1.477	1.50
20:10:51	10.0000	7.0000	100.0000	5.8200	8.0267	8.6981	0.3800	9.4611	9.5222	0.4100	11.4449	22.4015	0.0000	14.5579	22.0963	0.0000		0.9	1.442	1.47
20:10:52	10.0000	7.0000	100.0000	6.1650	3.6624	8.6066	0.0000	5.1273	9.4611	0.0000	7.4773	22.4015	0.0000	6.7449	22.0963	0.0000		0.9	1.407	1.44
20:10:53	10.0000	7.0000	100.0000	6.1250	6.5618	8.5455	0.1600	5.1884	9.3085	0.0000	10.2547	22.4015	0.0000	7.2637	22.0963	0.0000		0.8	1.373	1.41
20:10:54	10.0000	7.0000	100.0000	6.1600	7.9351	8.4845	0.3500	8.0877	9.1865	0.3800	10.4072	22.4015	0.0000	5.5241	22.0963	0.0000		0.8	1.339	1.37
20:10:55	10.0000	7.0000	100.0000	6.3600	4.5780	8.3929	0.0000	5.2189	9.1254	0.0000	7.5689	22.4015	0.0000	4.9137	22.0963	0.0000		0.7	1.308	1.34
20:10:56	10.0000	7.0000	100.0000	6.4650	3.0520	8.3014	0.0000	2.8689	9.1254	0.0000	7.9962	22.4015	0.0000	4.0897	22.0963	0.0000		0.5	1.219	1.25
20:10:57	10.0000	7.0000	100.0000	6.5800	4.9747	8.2403	0.0000	5.8293	9.0033	0.0000	10.0715	22.4015	0.0000	5.4936	22.0963	0.0000		0.5	1.196	1.23
20:10:58	10.0000	7.0000	95.0000	6.8800	3.2046	8.1183	0.0000	3.6013	8.7897	0.0000	5.6767	22.4015	0.0000	5.1273	22.0963	0.0000		0.4	1.161	1.20
20:10:59	10.0000	7.0000	87.0000	6.6850	3.3572	7.9962	0.0000	3.9371	8.6371	0.0000	7.0196	22.4015	0.0000	5.7988	22.0963	0.0000		0.3	1.138	1.18
20:11:00	10.0000	7.0000	79.0000	6.1150	2.9909	7.9657	0.0000	2.1364	8.4845	0.0000	8.0267	22.4015	0.0000	5.2494	22.0963	0.0000		0.2	1.098	1.15
20:11:01	10.0000	7.0000	72.0000	5.7900	7.3858	7.9046	0.4100	6.3176	8.4235	0.1900	5.6462	22.4015	0.0000	5.1884	22.0963	0.0000		0.2	1.071	1.13
20:11:02	10.0000	7.0000	64.0000	6.0750	8.4540	7.9657	0.6100	6.6228	8.4235	0.0000	9.0949	22.4015	0.0000	6.4702	22.0963	0.0000		0.2	1.041	1.11
20:11:03	10.0000	7.0000	57.0000	6.8250	5.7988	7.9046	0.0000	3.8455	8.3014	0.0000	6.9280	22.4015	0.0000	6.5312	22.0963	0.0000		0.1	1.009	1.08
20:11:04	10.0000	7.0000	49.0000	7.1800	6.6838	7.7520	0.3500	5.3410	8.2403	0.2900	12.7268	22.4015	0.0000	4.9747	22.0963	0.0000		0.1	0.978	1.05
20:11:05	10.0000	7.0000	42.0000	6.9350	11.6280	7.7215	1.0000	6.5618	8.1488	0.2500	9.7053	22.4015	0.0000	6.2871	22.0963	0.0000		0.0	0.947	1.02
20:11:06	10.0000	7.0000	34.0000	7.4800	8.9728	7.6910	0.4500	4.3033	7.9657	0.0000	11.9943	22.4015	0.0000	4.6085	22.0963	0.0000		-0.0	0.918	1.00
20:11:07	10.0000	7.0000	27.0000	8.0150	4.9137	7.5384	0.0000	3.8455	7.7825	0.0000	3.3877	22.4015	0.0000	3.8150	22.0963	0.0000		-0.1	0.886	0.96
20:11:08	10.0000	7.0000	19.0000	8.3550	6.2871	7.3858	0.0000	5.9208	7.6910	0.3200	5.1884	22.4015	0.0000	4.9747	22.0963	0.0000		-0.1	0.856	0.94
20:11:09	10.0000	7.0000	11.0000	8.7600	7.4163	7.3553	0.5100	6.1650	7.6910	0.4500	7.4468	22.4015	0.0000	6.5007	22.0963	0.0000		-0.1	0.827	0.91
20:11:10	10.0000	7.0000	4.0000	9.3400	5.2189	7.3858	0.0000	4.8221	7.6605	0.0000	7.0501	22.4015	0.0000	5.2189	22.0963	0.0000		-0.2	0.797	0.88
20:11:11	10.0000	7.0000	0.0000	9.8900	3.3572	7.2942	0.0000	3.2961	7.5384	0.0000	5.1884	22.4015	0.0000	4.8832	22.0963	0.0000		-0.2	0.768	0.85
20:11:12	10.0000	7.0000	0.0000	9.6450	5.4936	7.1722	0.0000	3.6013	7.4163	0.0000	10.6514	22.4015	0.0000	4.7000	22.0963	0.0000		-0.3	0.739	0.83
20:11:13	10.0000	7.0000	0.0000	8.9550	6.4702	7.1111	0.2900	4.4254	7.2637	0.0000	6.7754	22.4015	0.0000	5.0968	22.0963	0.0000		-0.3	0.711	0.80
