Client Name:	3658
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
09:28:55	0.0014	95.000	c	4.9995	50.0010	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0	0.000	0.00
09:28:56	0.0014	95.000	c	4.9995	50.0010	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0	0.000	0.00
09:28:57	0.0014	95.000	c	4.9995	50.0010	0.0000	14.3138	9.9189	17.4573	13.7034	14.5579	9.8884	10.6514	7.8131	5.1884	3.8760	4.1507	3.0520	4.9442	3.7234	7.6910	5.8293	5.2799	4.0591	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.2	-2.275	-2.24
09:28:58	0.0014	95.000	c	4.9995	50.0010	0.0000	1941.6385	7294.0469	913.0911	4099.0825	475.8646	2541.1389	286.2756	1704.8966	202.4683	1122.0906	161.2666	724.2957	132.7001	831.8779	108.8031	953.9876	83.3495	748.2232	0.003	0.000	0.000	0.000	0.000	0.000	0.000	-2.2	-2.251	-2.20
09:28:59	0.0014	95.000	c	4.9995	50.0010	0.0000	1526.1421	4041.4307	102.0582	2066.9529	14.5579	905.5833	6.0429	468.6924	8.0877	405.3028	10.5598	540.1698	2.3195	223.1302	2.3500	65.5565	1.5260	73.0339	2.073	0.000	0.000	0.000	0.000	0.000	0.000	-2.2	-2.251	-2.19
09:29:00	0.0014	95.000	c	4.9995	50.0010	0.0000	273.6404	783.7177	9.3085	25.4535	7.8436	14.1001	4.0286	10.0715	1.8617	3.6319	2.1974	5.9819	1.2208	2.2890	1.8312	2.7163	1.0682	1.5870	9.050	0.000	0.000	11.628	7.447	4.944	3.449	-2.2	-2.256	-2.19
09:29:01	0.0014	95.000	c	4.9995	50.0010	0.0000	72.2403	1046.8594	18.2814	33.2361	9.1254	12.7268	2.9604	8.8202	1.4649	4.8526	1.4039	6.5618	1.3734	2.3500	1.2513	4.3033	0.8240	1.8312	17.213	0.000	836.334	7.447	2.838	1.831	1.221	-2.2	-2.263	-2.19
09:29:02	0.0014	95.000	c	4.9995	50.0010	0.0000	63.9695	601.6061	26.8269	89.3314	11.6280	22.7067	4.7306	9.7663	1.5565	4.8221	1.7091	4.6695	1.8312	2.4721	1.7701	3.5403	1.0377	2.1364	20.813	0.000	406.615	29.909	8.851	2.625	1.801	-2.2	-2.271	-2.19
09:29:03	0.0014	95.000	c	4.9995	50.0010	0.0000	7.5384	294.3329	4.2728	41.5374	3.8760	19.1359	4.3338	8.1183	1.7396	4.9137	0.9156	4.7611	0.5188	2.7163	1.2513	3.2961	0.7630	2.1059	27.625	0.000	324.608	1.343	1.679	0.946	0.824	-2.2	-2.279	-2.20
09:29:04	0.0014	95.000	c	4.9995	50.0010	0.0000	13.0625	302.1154	10.3157	41.8426	8.2709	21.4249	4.5780	8.3319	2.5942	4.9137	1.4955	3.3877	1.3429	2.8689	1.8312	3.3267	0.8546	2.0448	33.260	0.000	188.979	3.601	2.442	1.160	0.671	-2.2	-2.289	-2.20
09:29:05	0.0014	95.000	c	5.0377	50.0010	0.0000	18.5560	256.0916	9.1559	44.1011	4.9747	21.4249	3.7539	8.3929	1.7091	4.8221	1.4039	3.6013	1.1292	3.0825	1.6481	3.0520	0.9156	1.8007	38.526	0.000	118.203	11.628	5.707	2.747	1.373	-2.2	-2.298	-2.21
09:29:06	0.0014	95.000	c	6.3691	50.0010	0.0000	15.0463	217.8503	12.2690	37.1426	5.7377	20.2651	3.9065	8.1793	2.9604	4.7306	1.2208	3.0825	1.2513	2.9604	1.5260	3.1435	0.9766	1.9227	42.839	11.384	60.795	7.264	3.723	1.801	1.160	-2.2	-2.308	-2.22
09:29:07	0.0014	95.000	c	9.0014	50.0010	0.0000	13.4287	189.1617	7.5994	36.6848	7.1416	19.4106	6.2871	8.4235	2.0753	4.9137	1.4039	3.2656	1.4955	2.9604	1.4649	3.1741	0.7020	1.8922	45.427	89.728	41.019	8.881	4.578	1.526	1.526	-2.2	-2.318	-2.22
09:29:08	0.0014	95.000	c	11.7635	50.0010	0.0000	19.6547	155.6815	5.3410	37.1121	4.7000	18.2508	3.4487	8.7287	1.5565	5.0052	1.8922	3.4487	2.1059	3.1130	1.5260	3.1435	0.7325	1.6786	48.267	286.886	12.635	2.503	1.465	1.404	1.007	-2.2	-2.328	-2.23
09:29:09	0.0014	95.000	ParticlePlay	15.0253	50.0010	0.0000	10.5293	125.2227	5.0052	35.8913	3.6929	17.7625	2.7773	9.0644	0.9766	5.1273	0.7935	3.4182	0.8851	3.1435	1.5260	2.9909	0.7020	1.6175	51.461	607.893	12.940	2.228	1.190	0.885	0.885	-2.2	-2.338	-2.24
09:29:10	0.0014	95.000	ParticlePlay	18.2527	50.0010	0.0000	8.7592	119.7291	4.7000	30.9471	4.5169	17.4573	3.2961	8.5455	1.2513	4.9442	1.0682	3.2656	0.9156	3.1435	1.2513	2.9299	0.8546	1.6481	54.212	991.069	11.048	3.235	2.381	1.099	0.824	-2.2	-2.348	-2.24
09:29:11	0.0014	95.000	ParticlePlay	21.5279	50.0010	0.0000	19.1969	95.3133	12.7878	31.3133	10.0715	17.8236	5.1273	8.8202	1.3734	4.7000	1.6175	3.2046	1.0682	3.0215	1.4955	2.8994	0.8240	1.6481	55.528	1393.045	14.527	8.698	3.632	1.221	0.855	-2.2	-2.357	-2.25
