Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
18:38:32	10.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:38:33	10.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:38:34	10.0000	60.0000	50.0000	Synchrony	3.1130	0.6104	0.1200	7.5384	2.3500	9.1559	4.7611	7.3858	3.4793	5.7072	3.1435	2.7468	1.4344	2.1974	1.2208	2.6552	1.6175	4.1202	2.9604	3.3572	2.6247	0.0000	2.5	2.496	2.49
18:38:35	10.0000	60.0000	50.0000	Synchrony	188.0935	10.8650	0.9600	1308.1393	2153.6902	624.2213	1337.5908	324.5780	863.1302	196.4559	612.5627	137.4917	394.9261	109.0167	261.0358	88.9652	336.3891	73.0949	363.1245	59.6662	337.1216	0.0016	2.3	2.379	2.36
18:38:36	10.0000	60.0000	50.0000	Synchrony	10.0715	17.3963	0.1200	1472.1526	2438.6533	104.1640	683.3992	15.4125	302.2375	6.1955	170.4225	5.9514	154.2470	7.8741	212.5703	2.6857	82.4645	2.1669	25.8503	1.8922	24.4464	1.8783	2.2	2.300	2.28
18:38:37	10.0000	60.0000	50.0000	Synchrony	5.7682	4.2728	0.8000	428.0706	962.5026	16.1755	30.4893	11.6891	23.7139	6.2566	7.9657	2.8078	3.7845	2.3805	2.8078	3.3877	5.0968	3.3877	4.6695	2.0448	2.7163	7.1690	2.1	2.233	2.22
18:38:38	10.0000	60.0000	50.0000	Synchrony	5.4630	4.8832	0.5800	91.7120	1002.0563	29.0548	30.4282	10.9871	18.8612	6.3481	8.9423	5.7988	5.8903	3.6319	3.8455	3.0825	4.8526	3.6319	4.7000	3.5098	4.0591	9.6671	2.0	2.184	2.18
18:38:39	10.0000	60.0000	50.0000	Synchrony	5.4936	4.8832	0.7000	30.9776	366.8784	10.0410	31.2217	5.0052	17.7015	5.9819	8.1183	3.2046	6.3176	1.9838	4.2423	2.0753	4.9137	2.5331	4.6085	2.1364	3.9065	16.0791	1.9	2.136	2.13
18:38:40	10.0000	60.0000	50.0000	Synchrony	3.8760	4.7611	0.2200	14.6190	281.0568	6.0429	37.2952	5.8598	15.8398	5.0663	7.7520	1.9838	4.9137	1.9227	3.3572	2.3805	4.4864	3.1435	4.7000	2.4721	4.0286	22.1840	1.9	2.090	2.09
18:38:41	10.0000	60.0000	50.0000	Synchrony	5.1578	4.4559	0.4800	18.0982	196.1202	12.6352	37.5088	8.4540	15.8093	5.7072	7.8436	2.8383	4.7000	3.0215	3.6929	2.6552	4.0897	2.7163	4.8526	2.0143	3.8455	25.7332	1.8	2.047	2.05
