Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
19:04:07	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:04:08	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:04:09	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:04:10	40.0000	60.0000	50.0000	c	19.0443	7.6910	0.5800	395.7196	236.2537	330.4073	175.1836	253.2227	137.3696	177.1674	97.2055	96.1068	53.6233	61.3143	41.1407	78.3443	45.6271	91.3457	74.8345	70.9890	62.6266	0.0000	-2.3	-2.361	-2.33
19:04:11	40.0000	60.0000	50.0000	c	37.2036	14.3443	0.4800	2036.3109	2706.8003	624.8927	1587.3344	247.0882	859.2237	135.9352	545.9380	105.2322	404.8755	97.1445	322.3500	55.5155	250.5370	34.8231	193.4039	31.4964	161.8770	0.3044	-2.3	-2.332	-2.29
19:04:12	40.0000	60.0000	50.0000	c	1.6786	5.1273	0.3200	341.4554	472.6600	35.0367	112.5570	12.2690	49.4726	5.1578	26.3081	3.2351	16.2976	2.8078	27.0711	2.7468	12.0248	3.2351	15.5041	2.9909	12.2079	4.6889	-2.3	-2.324	-2.28
19:04:13	40.0000	60.0000	50.0000	c	1.7396	1.2818	0.5100	50.6018	318.7487	22.9204	25.3925	7.8741	13.2456	7.5994	7.9657	3.9676	5.2189	2.4111	4.4254	3.9065	4.5474	4.4864	6.1650	3.2961	5.6462	10.8710	-2.3	-2.324	-2.27
19:04:14	40.0000	60.0000	50.0000	c	0.9156	0.9461	0.4800	63.0234	217.0262	19.9905	29.5126	11.4144	21.5470	4.9747	9.3696	2.6247	5.7682	2.3805	3.7539	2.4721	4.8832	2.3195	5.7072	1.6175	5.8903	17.1139	-2.3	-2.322	-2.25
19:04:15	40.0000	60.0000	50.0000	c	1.1598	0.9461	0.7000	28.7802	161.4192	10.9261	26.5522	7.6910	21.5470	3.9676	8.2098	2.9909	5.7072	1.9227	3.8455	1.7396	5.0968	3.2046	5.0358	3.6624	5.7682	23.8471	-2.3	-2.324	-2.25
19:04:16	40.0000	60.0000	50.0000	c	1.8617	1.0377	1.0000	54.1421	99.8302	29.9399	28.9938	9.4917	16.7248	3.3267	8.2098	3.8760	5.2494	2.5637	3.5708	2.7773	5.6156	4.2117	5.4630	4.3338	6.5007	26.5415	-2.3	-2.328	-2.25
19:04:17	40.0000	60.0000	50.0000	c	1.3734	1.0987	0.7400	24.7210	95.7711	20.1431	32.3205	8.6981	15.6567	6.5312	8.1488	3.1435	5.3410	2.9299	3.6319	2.1974	5.5546	2.5637	5.3715	2.6857	5.8598	29.2822	-2.3	-2.335	-2.26
19:04:18	40.0000	60.0000	50.0000	c	1.0377	1.1598	0.6400	35.7082	91.5289	22.3100	33.6938	7.7825	16.6333	3.2351	8.3319	2.9909	5.1884	2.9604	3.7845	1.7396	5.2799	3.0215	5.4936	2.0753	6.1040	32.6887	-2.3	-2.341	-2.26
19:04:19	40.0000	60.0000	50.0000	c	3.2656	1.1598	0.9000	68.6390	94.1230	18.6781	34.3042	5.0968	15.2599	7.3247	8.7592	9.6748	5.4325	3.6929	3.9371	5.0052	5.6462	8.5150	5.5851	7.3858	6.4702	24.5470	-2.3	-2.345	-2.26
19:04:20	40.0000	60.0000	50.0000	c	6.5007	1.2208	1.0000	31.4049	88.3548	6.1650	32.4425	4.3338	13.9781	6.3481	9.0644	6.4397	6.0429	6.3786	4.3338	7.2027	6.4397	10.1326	6.5007	11.0482	7.2027	16.4826	-2.3	-2.348	-2.26
19:04:21	40.0000	60.0000	50.0000	c	8.2709	1.2818	1.0000	7.9046	87.4392	8.4845	29.9704	5.7377	12.8794	6.6228	9.3696	3.0825	6.1040	5.1273	5.4936	4.2423	6.4702	6.8059	9.7053	10.4072	12.8488	14.9871	-2.3	-2.356	-2.26
19:04:22	40.0000	60.0000	50.0000	c	2.7163	1.3734	0.9600	11.3228	87.2866	6.4092	29.6347	4.6390	12.0858	3.4793	9.4611	2.6247	5.8293	2.2279	5.3715	2.1364	6.7144	4.5780	8.1793	4.5474	11.2923	17.7468	-2.3	-2.362	-2.26
19:04:23	40.0000	60.0000	50.0000	Synchrony	1.1598	1.3734	0.2200	28.8107	85.6691	16.6028	29.1159	6.2871	11.8417	5.2799	9.2170	2.0143	5.5851	2.1364	5.0358	2.0753	6.5618	3.5403	7.3247	3.2961	8.9118	20.5260	-2.3	-2.370	-2.27
19:04:24	40.0000	60.0000	50.0000	Synchrony	1.9227	1.4344	0.7400	14.1612	83.8379	14.5885	28.4750	8.0267	11.8722	4.5169	9.0644	1.8007	5.7377	2.0143	4.8221	2.9604	6.4702	3.8760	7.0501	3.1435	7.6605	22.6824	-2.3	-2.377	-2.28
19:04:25	40.0000	60.0000	50.0000	Synchrony	1.4649	1.5260	0.2900	15.8398	78.6190	15.4125	28.3224	8.2709	11.9943	7.9351	9.1559	4.9442	5.5851	2.8994	4.7000	3.3572	6.2260	3.2351	7.0196	2.4721	7.2942	23.8912	-2.3	-2.383	-2.29
19:04:26	40.0000	60.0000	50.0000	Synchrony	2.2279	1.5565	1.0000	20.1125	75.3228	13.1845	28.1698	4.8221	12.0248	5.1578	9.3696	3.4793	5.7072	3.9371	5.1578	2.4721	6.1345	3.0825	6.8059	3.0825	7.0806	25.7276	-2.3	-2.387	-2.29
19:04:27	40.0000	60.0000	50.0000	Synchrony	1.0682	1.5870	0.1900	23.3782	72.0572	14.9547	27.5289	6.0734	12.0248	3.7845	9.0949	2.4416	5.5851	2.2585	5.0052	2.3500	5.8598	3.2961	6.5312	2.6552	7.0806	27.9144	-2.3	-2.394	-2.30
19:04:28	40.0000	60.0000	50.0000	Synchrony	1.7091	1.6481	0.4800	34.1211	67.8455	15.5346	27.9256	8.0572	11.9332	8.0572	8.9728	5.0358	5.7377	4.6390	5.1884	4.5169	5.8903	4.9442	6.7144	3.7539	6.8670	26.8716	-2.3	-2.400	-2.31
19:04:29	40.0000	60.0000	50.0000	Synchrony	1.4344	1.7396	0.3800	24.0191	66.3500	13.2761	27.2237	8.0877	11.9638	4.1812	9.2780	2.7773	5.7988	2.7163	5.5851	2.4416	5.9514	3.6013	6.5618	2.7163	6.7754	28.4130	-2.3	-2.402	-2.31
19:04:30	40.0000	60.0000	50.0000	Synchrony	1.4039	1.6481	0.5800	27.2237	65.0377	14.4053	27.1626	6.2871	11.6891	5.0052	9.0339	4.1812	5.7988	3.1435	5.5546	2.3500	5.8293	2.5026	6.5618	2.2890	6.6838	29.9576	-2.3	-2.407	-2.33
