Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
20:04:27	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
20:04:28	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
20:04:29	40.0000	60.0000	50.0000	c	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
20:04:30	40.0000	60.0000	50.0000	c	7.9962	0.2136	0.6400	154.8574	46.2680	104.5608	60.7649	73.7969	43.0024	52.0057	38.3023	30.7334	19.5021	16.6333	13.6729	25.0873	20.9366	27.8035	35.9218	23.1340	33.6938	0.0000	-2.4	-2.391	-2.37
20:04:31	40.0000	60.0000	50.0000	c	9.3696	1.8007	0.2900	522.3463	739.7997	120.0649	368.4654	41.2628	178.9986	23.2256	125.2837	20.9976	94.5808	23.0424	88.9042	10.7735	68.1202	4.6085	67.0215	3.8760	63.5117	0.5340	-2.3	-2.369	-2.34
20:04:32	40.0000	60.0000	50.0000	c	0.7325	0.8851	0.3500	96.2289	121.2551	4.0286	5.3715	7.2332	7.8741	5.9514	6.8670	2.9604	3.4182	2.9604	3.6624	1.9227	2.3500	2.6247	3.1435	1.6786	1.7396	3.4199	-2.3	-2.362	-2.33
20:04:33	40.0000	60.0000	50.0000	c	0.8546	0.8240	0.4500	31.4964	136.8202	9.2780	13.0625	6.4397	8.4235	7.7825	8.9728	4.0591	3.9065	3.0825	4.5474	3.5098	3.9371	2.7468	3.6929	1.8617	3.0520	3.8627	-2.3	-2.362	-2.33
20:04:34	40.0000	60.0000	50.0000	c	0.5494	0.7020	0.2500	10.0105	82.4950	7.4163	16.6028	4.5474	8.6371	3.2351	9.6748	3.0520	5.4020	2.6552	4.7916	2.5942	4.7611	2.4416	3.8760	1.7701	2.7163	7.1530	-2.3	-2.365	-2.32
20:04:35	40.0000	60.0000	50.0000	c	0.5799	0.6409	0.4100	7.0196	68.1202	6.8670	13.4897	4.8832	9.2475	6.1040	9.6137	3.2656	4.6085	2.5637	4.5169	2.8994	3.8760	2.9909	4.3033	1.6175	2.4721	10.8141	-2.3	-2.368	-2.32
20:04:36	40.0000	60.0000	50.0000	c	0.4273	0.5799	0.0000	14.1307	42.1478	7.1111	14.7716	3.8760	9.0339	5.0968	9.1254	2.2890	4.6390	2.2279	4.0897	2.0143	3.7845	1.9838	4.0591	1.2208	2.3805	15.1234	-2.3	-2.376	-2.33
20:04:37	40.0000	60.0000	50.0000	c	0.6104	0.5188	0.7700	5.0358	39.4011	4.9747	11.7501	8.6066	9.1865	9.0644	9.6137	3.2656	4.0897	3.5708	4.1202	3.2961	4.0591	2.1059	3.8150	1.5260	2.3805	15.9132	-2.3	-2.380	-2.33
20:04:38	40.0000	60.0000	50.0000	c	0.5188	0.5494	0.4500	14.7411	35.9828	8.6371	14.1307	5.5546	8.9423	6.9280	9.4306	3.5403	4.8221	2.0448	4.1202	2.1974	3.8455	1.9838	3.6929	1.4649	2.3195	18.4646	-2.3	-2.389	-2.34
20:04:39	40.0000	60.0000	50.0000	c	0.6409	0.5494	0.6100	8.9118	32.5951	10.7124	12.9404	4.6390	9.0339	7.2332	10.1326	2.9299	4.4864	2.5637	3.6624	3.2046	4.1812	2.1364	3.6929	2.0143	2.4721	19.9833	-2.3	-2.394	-2.34
20:04:40	40.0000	60.0000	50.0000	c	0.7020	0.5494	0.7000	8.2709	27.0405	9.3696	15.3515	4.8526	8.6676	3.2046	9.8274	2.9909	5.0052	2.2585	3.5403	1.8312	4.0897	2.2585	3.4182	1.6481	2.5026	22.4553	-2.3	-2.399	-2.34
20:04:41	40.0000	60.0000	50.0000	c	1.1598	0.5799	1.0000	8.5150	22.7067	12.5742	15.8398	6.5312	8.9118	6.3786	9.7663	2.7163	5.0358	2.1669	3.5403	2.1059	3.9981	2.5637	3.2351	2.2585	2.6552	22.7690	-2.3	-2.405	-2.35
20:04:42	40.0000	60.0000	50.0000	c	1.2818	0.6104	0.9000	6.4702	22.3100	6.4702	14.9547	4.5474	8.6066	5.8903	9.6748	2.0753	4.8832	2.0753	3.5708	2.1059	3.9676	2.5331	3.3572	1.9838	2.8078	24.7069	-2.3	-2.409	-2.36
20:04:43	40.0000	60.0000	50.0000	c	1.4955	0.6104	1.0000	7.4163	20.8450	6.5923	13.8255	5.0052	8.5150	6.3176	9.5527	3.0825	4.6390	2.1974	3.5098	2.7468	3.9676	2.9299	3.6624	2.9299	2.7468	25.4115	-2.4	-2.412	-2.37
20:04:44	40.0000	60.0000	50.0000	c	1.4344	0.6104	0.9300	28.8107	23.6834	9.9800	14.4053	6.2260	8.6981	3.2656	9.2170	2.1364	4.8221	2.2890	3.5098	2.6552	3.9981	3.0825	3.8455	2.7468	2.8383	25.4574	-2.4	-2.415	-2.38
20:04:45	40.0000	60.0000	50.0000	c	0.7020	0.6714	0.4500	19.9294	28.6276	7.1416	14.2527	5.9514	8.7897	4.8832	9.0644	2.5942	4.4864	2.5026	3.4793	2.5637	4.0591	2.4111	3.8455	1.7396	2.7468	26.9677	-2.4	-2.419	-2.39
20:04:46	40.0000	60.0000	50.0000	c	1.1292	0.7020	0.8300	23.0424	30.9471	12.1469	14.6495	5.5241	8.9118	4.4559	8.8507	2.5026	4.3338	2.5331	3.5403	2.3500	4.0591	3.0215	3.8760	2.8078	3.0215	27.0172	-2.4	-2.419	-2.39
20:04:47	40.0000	60.0000	50.0000	c	1.4955	0.7325	0.8300	12.3605	30.6724	11.6586	14.7105	5.2494	8.6371	7.1416	8.9118	2.9604	4.2117	1.4039	3.5708	1.8007	4.0591	3.1741	3.9371	3.4487	3.1741	27.0826	-2.4	-2.420	-2.40
20:04:48	40.0000	60.0000	50.0000	c	1.2818	0.8240	0.6700	19.5021	30.7639	9.6443	14.8631	6.4397	8.6676	5.0663	8.9728	2.5942	4.2728	3.2961	3.6013	3.6929	4.1202	3.6319	4.1812	3.2351	3.5098	25.1697	-2.4	-2.423	-2.41
20:04:49	40.0000	60.0000	50.0000	c	1.3124	0.9156	0.8000	7.7215	30.0315	5.7682	14.7716	4.2728	8.6676	7.6299	9.1865	3.3572	4.2728	4.4254	3.6929	2.9299	4.1812	3.8455	4.3033	2.8078	3.7234	24.3156	-2.4	-2.422	-2.41
20:04:50	40.0000	60.0000	50.0000	c	1.3124	1.0377	0.8000	24.0496	31.6490	12.5436	15.1683	4.2728	8.6066	3.5098	9.1254	4.1812	4.4254	2.6552	3.7234	3.3877	4.3033	3.2351	4.4254	2.0448	3.6319	24.2389	-2.4	-2.423	-2.41
20:04:51	40.0000	60.0000	50.0000	c	1.1903	1.0987	0.6700	22.4015	32.2289	9.9495	15.1378	7.9962	8.7897	4.6085	8.9728	3.2961	4.6085	2.3195	3.8455	2.2279	4.2728	2.4416	4.3338	2.1669	3.5098	24.6735	-2.4	-2.423	-2.41
20:04:52	40.0000	60.0000	50.0000	c	2.3500	1.1598	1.0000	10.8040	31.9847	4.7306	15.0157	3.7539	8.7897	4.8221	8.9423	2.3805	4.5474	1.7396	3.7845	2.5026	4.2117	4.4864	4.5474	3.5403	3.6624	24.9165	-2.4	-2.424	-2.42
20:04:53	40.0000	60.0000	50.0000	c	1.5565	1.1903	0.5800	29.0548	32.1373	11.3228	15.1378	4.2423	8.6981	3.0215	9.0033	3.6319	4.6390	3.0520	3.7845	2.5942	4.2117	4.2117	4.7000	4.4254	4.2117	24.0195	-2.4	-2.425	-2.42
20:04:54	40.0000	60.0000	50.0000	c	2.2585	1.1903	0.9300	21.6080	33.0529	10.8040	15.3515	5.6767	8.6676	3.7845	8.8507	2.6552	4.6390	2.8689	3.9065	2.6857	4.0897	4.7000	4.8221	3.5098	4.4559	23.6772	-2.4	-2.424	-2.42
20:04:55	40.0000	60.0000	50.0000	c	1.4649	1.2208	0.4800	16.4807	32.5341	8.9118	15.3515	5.4630	8.4235	5.0358	8.6371	2.6857	4.6390	2.8383	3.9065	2.5331	4.1202	3.5098	4.8221	3.2961	4.5474	24.6874	-2.4	-2.425	-2.42
20:04:56	40.0000	60.0000	50.0000	c	0.8546	1.2513	0.1600	14.1917	31.7406	10.8956	15.3820	6.1955	8.3624	3.6013	8.5150	2.0753	4.6085	2.3805	3.9065	1.5260	4.1202	2.7773	4.7916	2.4416	4.3948	25.5571	-2.4	-2.427	-2.43
20:04:57	40.0000	60.0000	50.0000	c	1.0987	1.1903	0.2500	11.3534	30.7945	7.8131	15.4430	8.9423	8.6371	9.0644	8.6371	2.7163	4.6390	3.6929	3.9065	3.0520	4.0897	4.3643	4.8526	2.2890	4.3033	24.7195	-2.4	-2.426	-2.42
20:04:58	40.0000	60.0000	50.0000	c	1.3124	1.1598	0.7000	14.7105	30.0925	11.5975	15.1989	5.6767	8.8202	6.5618	9.0644	2.5942	4.5780	2.3195	3.8760	2.7468	4.0897	3.1741	4.7916	2.3805	4.1507	25.3859	-2.4	-2.425	-2.42
