Client Name:	12
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	01.02.2019	18:37:25
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
19:34:46	0.0001	95.000	InnerTube	4.9995	50.0010	0.0000	7.9351	0.0000	6.0124	0.0000	4.3643	0.0000	3.1435	0.0000	1.7091	0.0000	1.8922	0.0000	3.2961	0.0000	2.8994	0.0000	3.4793	0.0000	0.000	54092.699	5.799	3.052	1.923	1.587	2.045	-2.2	-2.016	-2.21
19:34:47	0.0001	95.000	InnerTube	4.9995	50.0010	0.0000	7.9351	0.0000	6.0124	0.0000	4.3643	0.0000	3.1435	0.0000	1.7091	0.0000	1.8922	0.0000	3.2961	0.0000	2.8994	0.0000	3.4793	0.0000	0.000	54092.699	5.799	3.052	1.923	1.587	2.045	-0.7	-0.588	-0.64
19:34:48	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	24.7210	7.0501	29.0548	22.9814	47.7330	39.9809	49.8083	46.3596	29.5126	22.3710	26.8879	20.1125	37.7225	27.9866	65.8617	68.5780	34.8841	59.3915	0.000	54092.699	5.494	3.082	1.984	1.709	2.075	-0.6	-0.674	-0.59
19:34:49	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	1638.6075	4893.6348	706.5026	2644.6924	348.5360	1335.2103	267.4449	1111.8970	143.7177	457.0339	177.1064	727.4697	120.4311	390.6228	124.8259	448.2747	81.4878	315.3000	0.006	54092.699	1750.280	708.822	725.272	460.177	242.388	-0.6	-0.687	-0.60
19:34:50	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	888.7974	2334.8250	43.9485	912.3586	5.3715	315.8188	3.0215	280.2632	2.8383	185.6214	4.4559	301.4745	1.8312	217.4535	2.0753	381.4058	1.4955	163.1588	1.280	54092.699	0.000	118.508	137.980	83.044	42.850	-0.7	-0.712	-0.62
19:34:51	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	177.1979	680.2556	2.6247	8.1793	2.1974	4.7611	1.0682	3.3267	1.0072	2.5942	1.1292	3.6013	1.3734	2.6247	1.8007	3.8455	1.0682	1.8312	5.760	54092.699	1005.444	13.062	7.874	5.799	3.479	-0.7	-0.738	-0.64
19:34:52	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	35.9523	783.3515	3.2351	6.5007	1.7091	4.9137	2.0448	3.0215	1.1292	2.0143	1.2818	3.2961	1.2818	2.6247	2.4111	3.4182	1.1598	1.7396	11.920	54092.699	1206.936	5.097	3.449	2.716	1.984	-0.8	-0.763	-0.66
19:34:53	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	9.1865	527.1683	2.8994	6.3481	2.1974	4.1812	2.5942	5.1884	2.1364	3.5708	1.2208	2.7468	1.8617	2.9604	2.1059	3.4793	1.5565	2.4111	18.206	54092.699	688.465	3.174	2.350	1.984	1.801	-0.8	-0.788	-0.68
19:34:54	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	6.8364	249.8350	4.3948	6.2566	2.7773	4.4254	2.5026	5.5851	2.2279	4.2117	1.6175	2.7468	1.2818	3.3572	2.4416	3.2961	1.1903	2.1364	22.719	54092.699	389.646	1.862	1.679	2.197	1.679	-0.8	-0.812	-0.70
19:34:55	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	4.2728	226.2127	2.7163	5.9514	2.5331	4.5780	2.5026	4.8526	2.2890	3.7845	1.3734	2.9299	1.6175	3.2961	1.7701	3.4182	0.9156	2.1974	28.117	54092.699	221.604	1.282	0.732	1.221	1.587	-0.9	-0.834	-0.72
19:34:56	0.0001	95.000	InnerTube	4.9804	50.0010	0.0000	7.2332	164.6237	3.4487	7.3553	2.3195	4.6695	3.0825	5.7072	1.9838	3.7845	1.9533	3.2046	1.2818	2.9909	2.0448	3.5098	1.3429	2.1364	32.982	54092.699	127.939	1.343	2.136	1.251	1.404	-0.9	-0.857	-0.74
19:34:57	0.0001	95.000	InnerTube	4.9518	50.0010	0.0000	6.7144	111.9161	4.9137	7.7825	2.6857	5.0968	2.7468	5.9514	1.8312	3.7845	1.4039	2.9604	1.6175	2.9299	1.6481	3.7234	0.8240	2.1669	36.324	53939.090	71.752	0.824	1.618	1.526	1.221	-0.9	-0.878	-0.76
