Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
18:57:01	10.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:57:02	10.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:57:03	10.0000	60.0000	50.0000	Synchrony	14.2527	6.4092	0.4800	53.6538	26.9490	63.9084	19.8684	48.9843	16.0534	37.0205	11.5670	18.7086	6.5618	13.4287	5.3104	17.4878	5.6767	27.1016	9.0644	22.2184	7.3858	0.0000	1.1	1.078	1.12
18:57:04	10.0000	60.0000	50.0000	Synchrony	216.7210	19.9294	0.6400	2191.9619	3332.4561	760.9500	1725.1312	363.7349	1013.0434	217.4840	676.8069	158.6114	501.3791	129.4955	375.5765	98.7010	360.9576	74.7124	316.7344	61.0091	288.6257	0.1198	1.0	1.020	1.06
18:57:05	10.0000	60.0000	50.0000	Synchrony	4.1507	8.7287	0.2500	572.8565	1070.7258	22.1574	304.6180	5.0663	117.5012	4.5169	52.7382	3.6319	60.3376	2.7163	90.7048	1.9533	24.0496	2.7468	10.2852	1.8312	7.7215	3.9997	1.0	0.970	1.01
18:57:06	10.0000	60.0000	50.0000	Synchrony	4.0897	4.2423	0.3800	101.1731	512.8546	10.0715	19.7768	6.5923	10.6514	4.6390	6.6228	3.2656	3.8455	4.5780	8.4540	2.6552	4.1507	2.5331	3.6319	1.8922	2.5026	11.5695	0.9	0.925	0.97
18:57:07	10.0000	60.0000	50.0000	Synchrony	3.6929	3.8150	0.4500	39.9504	395.5365	10.3157	23.5613	5.6462	9.7969	3.9676	5.6462	2.4721	4.0897	1.1903	7.0806	1.9838	3.2351	2.2279	3.6013	1.5260	2.6857	19.7042	0.9	0.883	0.93
18:57:08	10.0000	60.0000	50.0000	Synchrony	4.7916	3.6624	0.6700	16.6333	129.9533	8.3014	17.3352	5.1578	7.0501	5.5546	5.9208	2.5942	4.0897	2.5331	4.6390	3.3877	3.2046	3.4793	3.7539	2.5637	2.6857	18.9972	0.8	0.844	0.89
18:57:09	10.0000	60.0000	50.0000	Synchrony	4.1202	3.7539	0.4800	49.7473	105.6595	12.3605	20.7229	6.2566	9.0644	4.1507	6.3786	2.3805	4.1507	1.3429	4.0591	2.7468	4.0897	2.6247	4.2117	2.5331	3.4487	18.6053	0.8	0.805	0.85
18:57:10	10.0000	60.0000	50.0000	Synchrony	3.1130	3.6013	0.3200	11.9332	98.7315	8.8813	20.7229	5.4936	9.4001	3.6624	6.3786	3.3267	4.2423	1.7091	3.7539	2.1364	3.9676	3.0520	4.2117	2.2585	3.2961	21.4706	0.7	0.767	0.82
