Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
18:39:12	34.7500	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:39:13	34.7500	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:39:14	34.7500	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
18:39:15	34.7500	60.0000	50.0000	Synchrony	121.6214	4.7611	0.8000	2338.6401	1087.4507	1319.7673	993.6023	845.0320	809.7511	554.1478	617.4153	355.4640	350.3977	199.5384	211.1054	255.1149	333.9170	226.6400	441.2246	185.7129	406.4931	0.0000	-1.7	-1.750	-1.68
18:39:16	34.7500	60.0000	50.0000	Synchrony	37.6004	13.4897	0.2200	3862.7068	6315.3384	692.0973	2985.2324	162.1516	1494.4321	66.1974	981.6385	75.2618	779.5365	132.4864	787.3801	25.9113	502.1116	5.7988	320.3052	4.4254	287.9847	0.6159	-1.6	-1.733	-1.65
18:39:17	34.7500	60.0000	50.0000	Synchrony	0.8851	1.9227	0.1900	684.1927	1023.5422	19.7768	21.9437	6.8364	6.3481	3.8760	5.3410	3.8455	6.1345	3.5098	7.0196	2.5331	2.8689	1.6175	2.1669	1.4039	1.8922	5.5679	-1.6	-1.722	-1.63
18:39:18	38.2500	60.0000	50.0000	Synchrony	98.8841	0.8240	0.8300	117.8674	1176.5685	14.1612	22.8288	8.6371	15.5956	5.9208	7.8436	2.5331	6.6533	1.4039	4.0897	1.3734	2.2585	1.5565	1.9838	1.3429	1.9227	13.1992	-1.6	-1.719	-1.62
18:39:19	40.0000	60.0000	50.0000	Synchrony	345.0568	1.0377	1.0000	109.2608	707.9676	6.6838	18.5560	3.5708	10.1631	3.0825	6.5312	2.1669	4.9747	1.2208	2.1669	1.5565	2.4111	2.2890	2.3195	2.3805	2.5637	17.5365	-1.5	-1.720	-1.62
18:39:20	40.0000	60.0000	50.0000	Synchrony	126.6571	2.8383	0.7400	122.6590	199.4163	19.2275	17.1521	8.6981	9.4001	4.2423	6.7449	2.7773	4.3643	1.5260	2.0448	2.2585	2.9299	2.1974	2.6552	1.9838	2.7773	17.8404	-1.5	-1.723	-1.62
18:39:21	40.0000	60.0000	50.0000	Synchrony	1.1292	1.4039	0.3800	43.9790	211.5937	18.0372	23.4087	6.0734	10.8040	3.6624	6.9280	2.5942	4.2423	1.6481	2.0448	1.8007	2.9909	3.1741	3.5708	2.4721	3.3267	15.0787	-1.5	-1.726	-1.61
18:39:22	40.0000	60.0000	50.0000	Synchrony	2.0143	1.2818	0.8300	69.1884	227.2198	11.4754	24.7821	9.7663	13.8255	5.2799	6.6533	4.7916	4.2423	2.6552	2.4111	2.4721	3.2351	4.0286	4.0897	3.9065	3.9981	10.9503	-1.5	-1.734	-1.62
18:39:23	40.0000	60.0000	50.0000	Synchrony	2.4111	1.4039	0.8000	25.4840	222.7945	7.1111	21.6691	3.8150	11.3228	5.7377	7.5384	4.7611	4.9137	3.4793	3.9981	4.5474	3.5403	4.9137	4.8832	3.9371	4.4254	7.4937	-1.5	-1.739	-1.62
18:39:24	40.0000	60.0000	50.0000	Synchrony	5.9208	1.5870	1.0000	91.0711	210.1593	35.3419	23.9580	15.4430	14.1917	6.8059	7.4468	4.9137	6.6228	3.9065	5.1884	3.6929	3.6013	8.1488	6.6228	9.0033	4.7611	4.5546	-1.5	-1.747	-1.62
18:39:25	40.0000	60.0000	50.0000	Synchrony	7.6910	1.9838	1.0000	115.6395	214.3100	19.5327	26.7964	16.1450	17.0300	7.5384	7.9657	5.5546	6.8059	5.4325	5.4936	7.7520	4.6695	10.7430	8.3319	11.4754	8.0267	2.7484	-1.5	-1.754	-1.62
18:39:26	40.0000	60.0000	50.0000	Synchrony	10.0105	2.3500	1.0000	42.3004	208.4807	27.5899	30.6419	9.3391	17.7015	6.8670	8.2709	8.0877	7.8436	5.5241	6.2566	7.5384	6.5618	9.5222	13.4287	12.6352	12.9404	2.1290	-1.5	-1.762	-1.63
18:39:27	40.0000	60.0000	50.0000	Synchrony	6.6838	2.7163	0.9300	106.0258	199.3248	28.0172	36.6543	11.8112	17.5794	6.6533	8.5455	4.7916	7.8131	4.0286	6.5007	5.0968	7.8131	9.8274	14.0391	12.6352	24.0496	2.0875	-1.5	-1.771	-1.64
18:39:28	40.0000	60.0000	50.0000	Synchrony	6.1345	3.1130	0.5100	139.2008	198.7144	92.3529	35.4335	42.4835	16.8774	29.5737	8.5150	22.7067	8.3014	14.8937	6.4702	15.1989	9.6443	16.6028	15.9008	15.8093	25.1788	1.7526	-1.5	-1.780	-1.64
18:39:29	40.0000	60.0000	50.0000	Synchrony	2.4416	2.9604	0.1600	230.5160	220.7802	26.4912	37.2036	9.7663	17.9762	5.5241	8.8202	7.4773	8.9118	10.4988	7.3247	4.6695	10.2547	6.7754	15.9313	9.3085	23.1340	2.1393	-1.5	-1.790	-1.65
18:39:30	40.0000	60.0000	50.0000	Synchrony	1.5870	2.3805	0.0000	44.3453	219.1931	16.6028	35.7387	10.4988	18.6171	5.0968	8.8507	4.1202	9.1559	2.2890	7.3553	2.6552	9.8274	3.9981	15.1378	3.5098	22.0963	2.9241	-1.5	-1.803	-1.66
18:39:31	40.0000	60.0000	50.0000	Synchrony	1.7701	2.2585	0.3500	25.8503	210.0067	22.0353	34.1211	10.9261	17.8846	6.5618	8.6371	2.5331	9.0033	3.9676	6.9890	2.8689	9.3391	5.0052	15.1683	3.6319	21.9132	3.7802	-1.5	-1.810	-1.66
18:39:32	40.0000	60.0000	50.0000	Synchrony	1.5260	2.3195	0.0000	14.6495	202.4683	19.4716	33.6328	4.4864	17.8846	3.2046	8.6371	2.0753	8.8202	1.9533	6.8670	2.7163	8.9423	2.8383	15.3515	2.2890	21.3028	4.7353	-1.5	-1.824	-1.67
18:39:33	40.0000	60.0000	50.0000	Synchrony	1.4344	2.0753	0.0000	15.6567	191.6338	10.1021	32.7783	7.2332	17.6099	5.3410	8.6981	3.6624	8.4540	3.2961	6.8364	2.2279	8.6066	2.5026	14.5274	2.7468	20.5398	5.7095	-1.5	-1.835	-1.68
18:39:34	40.0000	60.0000	50.0000	Synchrony	0.9156	1.8007	0.0000	11.1702	184.4921	4.2117	31.5575	3.8455	16.6638	3.5708	8.5455	2.2890	8.3319	1.8922	6.7449	2.1974	8.1793	2.1669	13.8865	3.2046	19.3190	6.7932	-1.5	-1.845	-1.69
18:39:35	40.0000	60.0000	50.0000	Synchrony	0.6714	1.5870	0.0000	32.6257	166.8822	20.3872	31.9237	6.0429	16.2976	3.4487	8.4845	2.2279	8.1793	2.1059	6.5923	2.5942	7.6299	2.6247	13.6729	1.9227	19.5937	7.9132	-1.5	-1.855	-1.70
18:39:36	40.0000	60.0000	50.0000	Synchrony	0.6104	1.4039	0.0000	57.8655	153.3009	6.0734	31.9847	3.2656	15.5956	3.3267	8.4845	2.9604	8.1183	1.9838	6.5007	1.6481	7.3247	1.7396	13.1845	1.6175	19.1969	9.0695	-1.5	-1.866	-1.70
18:39:37	40.0000	60.0000	50.0000	Synchrony	0.9461	1.1598	0.3800	6.9280	140.4216	3.9371	31.8932	2.3805	15.6567	1.9838	8.3319	1.4649	7.9962	2.5331	6.3786	2.6857	6.8670	3.1130	12.6657	1.6481	18.3119	10.2515	-1.5	-1.875	-1.71
