Client Name:	12
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	27.01.2019	12:46:23
Time	Reward Frequency	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	Inhibit Percent Meas.	VLF(0-0.1)	Delta(1-3)	Theta(4-7)	Alpha(8-12)	Beta(13-18)	hi-Beta(20-40)	HR	GSR	Temp
13:51:04	0.0001	95.000	c	4.9995	50.0010	0.0000	6.3481	0.0000	2.8383	0.0000	1.3429	0.0000	1.7091	0.0000	1.0682	0.0000	1.4344	0.0000	1.1903	0.0000	1.1292	0.0000	1.0682	0.0000	0.000	450.991	2.228	0.641	0.519	0.641	0.641	-2.4	-2.416	-2.42
13:51:05	0.0001	95.000	c	4.9995	50.0010	0.0000	6.3481	0.0000	2.8383	0.0000	1.3429	0.0000	1.7091	0.0000	1.0682	0.0000	1.4344	0.0000	1.1903	0.0000	1.1292	0.0000	1.0682	0.0000	0.000	450.991	2.228	0.641	0.519	0.641	0.641	0.1	0.074	0.07
13:51:06	0.0001	95.000	c	4.9995	50.0010	0.0000	122.2623	166.2413	228.3491	352.8088	236.1927	428.4673	277.4249	457.8274	146.4034	234.5141	132.9137	210.4340	182.5694	295.6452	381.2838	658.5255	256.1526	544.5952	0.000	450.991	2.045	0.671	0.488	0.702	0.641	2.0	2.047	2.05
13:51:07	0.0001	95.000	c	4.9995	50.0010	0.0000	437.1044	939.4907	373.7148	907.2924	293.6004	1165.8865	265.3696	1577.8427	271.6566	1120.5952	290.0296	913.9457	210.0677	1093.3715	207.2294	2507.3230	95.3438	1261.2914	0.307	450.991	927.100	748.895	304.435	188.551	121.072	1.9	1.935	1.94
13:51:08	0.0001	95.000	c	4.9995	50.0010	0.0000	133.5241	236.2842	11.9943	505.1941	2.5942	552.8050	3.0215	589.3677	3.2656	364.3758	3.9981	319.2675	2.2279	464.9690	3.3877	465.5184	3.2656	261.6462	5.111	450.991	1112.416	129.251	50.052	31.161	19.136	1.8	1.861	1.88
13:51:09	0.0001	95.000	c	4.9995	50.0010	0.0000	26.0639	108.1927	6.7449	8.4235	3.3877	4.0286	4.7000	8.5150	2.6857	3.3877	2.0143	3.7539	2.7773	3.4182	3.9676	3.6013	2.8383	3.7845	13.634	450.991	348.811	1.557	1.404	1.740	1.587	1.7	1.794	1.82
13:51:10	0.0001	95.000	c	4.9995	50.0010	0.0000	5.8598	109.2914	5.4325	17.7320	2.2585	5.1273	3.3877	10.6514	2.0753	3.4487	2.3500	7.5384	1.3124	4.6695	3.2046	8.4235	2.0753	5.5546	22.057	450.991	198.562	2.289	2.594	3.357	3.144	1.6	1.735	1.76
13:51:11	0.0001	95.000	c	4.9995	50.0010	0.0000	11.1702	74.7124	3.3572	12.7268	2.6247	5.0052	3.5098	9.0949	2.2279	3.5708	0.9156	5.6462	1.5870	3.0825	2.0753	4.4559	1.4955	5.2189	28.159	450.991	110.604	0.916	1.648	1.007	0.885	1.6	1.680	1.71
13:51:12	0.0001	95.000	c	4.9995	50.0010	0.0000	20.3872	68.5780	2.5331	11.1702	3.2961	4.9747	4.2728	8.3014	3.3572	4.6695	1.9227	6.1650	1.8617	4.4254	2.2890	4.9442	1.4344	5.2494	31.960	450.991	63.542	2.960	1.831	1.892	1.221	1.5	1.630	1.67
13:51:13	0.0001	95.000	c	4.9995	50.0010	0.0000	7.1416	58.9337	4.1202	9.9800	2.9604	4.8221	4.1202	8.9728	2.2279	4.6085	1.2818	5.4020	1.1292	3.7539	1.8617	5.3715	1.9533	4.8832	37.562	450.991	38.424	1.679	2.655	1.099	1.068	1.5	1.582	1.62
