Client Name:	12
Session Type:	Alpha Theta 2Ch
Number of Channels:	2
Start Session:	
Time	Alpha Reward Frequency	Theta Reward Frequency	Feedback Crossover	Dominant Frequency	Reward Amplitude	Reward Threshold	Reward Percent	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 2-5 Amplitude	Inhibit 2-5 Threshold	Inhibit 2-5 Percent	Inhibit 15-30 Amplitude	Inhibit 15-30 Threshold	Inhibit 15-30 Percent	HR	GSR	Temp
18:23:19	10.0000	7.0000	0.0000	4.0000	null	null	0.0000	null	null	0.0000	null	null	0.0000	null	null	0.0000		0.0	0.000	0.00
18:23:20	10.0000	7.0000	0.0000	4.0000	null	null	0.0000	null	null	0.0000	null	null	0.0000	null	null	0.0000		0.0	0.000	0.00
18:23:21	10.0000	7.0000	0.0000	4.0000	190.4435	106.0868	0.4800	275.4411	154.4607	0.4800	567.3019	480.5646	0.4500	245.4707	265.2170	0.2200		-2.4	-2.448	-2.45
18:23:22	10.0000	7.0000	0.0000	4.0000	379.3915	218.1249	0.3500	558.7869	317.5584	0.3500	1213.1312	1129.4764	0.3200	259.5403	325.5851	0.0000		-2.4	-2.443	-2.44
18:23:23	10.0000	7.0000	0.0000	4.0000	379.3915	218.1249	0.0000	558.7869	317.5584	0.0000	1213.1312	1129.4764	0.0000	259.5403	325.5851	0.0000		-2.4	-2.443	-2.44
18:23:24	10.0000	7.0000	0.0000	4.0000	379.3915	218.1249	0.0000	558.7869	317.5584	0.0000	1213.1312	1129.4764	0.0000	259.5403	325.5851	0.0000		-2.4	-2.443	-2.44
18:23:25	10.0000	7.0000	0.0000	4.0000	372.8298	377.0720	0.0000	546.0601	557.5050	0.0300	1258.8499	1972.2499	0.0000	197.7682	393.9189	0.0000		-2.4	-2.432	-2.43
18:23:26	10.0000	7.0000	0.0000	4.1200	109.1998	249.3162	0.0900	106.2394	296.0114	0.0000	136.3014	2084.3796	0.0000	72.6371	360.2556	0.0000		-2.4	-2.431	-2.43
18:23:27	10.0000	7.0000	0.0000	5.0860	8.2403	180.2499	0.0000	9.0949	215.3476	0.0000	9.4001	2047.5117	0.0000	4.5474	342.7372	0.0000		-2.4	-2.432	-2.43
18:23:28	10.0000	7.0000	0.0000	5.9670	11.9943	108.3453	0.0000	8.5150	142.6495	0.0000	7.7825	2014.6420	0.0000	4.9442	329.3696	0.0000		-2.4	-2.432	-2.43
18:23:29	10.0000	7.0000	0.0000	6.5360	7.5689	31.3438	0.0000	6.1345	31.5880	0.0000	5.5241	1984.8546	0.0000	4.8526	300.6505	0.0000		-2.4	-2.432	-2.43
18:23:30	10.0000	7.0000	0.0000	6.9380	6.7144	13.4592	0.0000	5.7682	10.8956	0.0000	4.6390	1825.8159	0.0000	4.1202	280.7210	0.0000		-2.4	-2.432	-2.43
18:23:31	10.0000	7.0000	0.0000	7.2200	4.5169	12.5742	0.0000	3.0825	10.1326	0.0000	6.4397	1580.9557	0.0000	4.8526	277.4249	0.0000		-2.4	-2.432	-2.43
18:23:32	10.0000	7.0000	0.0000	7.4880	7.8131	10.9261	0.0000	5.7377	9.3391	0.0000	7.9351	1501.5127	0.0000	4.4864	276.5093	0.0000		-2.4	-2.432	-2.43
18:23:33	10.0000	7.0000	0.0000	7.7000	9.0949	10.2852	0.1600	8.4540	8.8813	0.3800	6.5618	1411.8456	0.0000	4.7611	267.0176	0.0000		-2.4	-2.432	-2.43
18:23:34	10.0000	7.0000	0.0000	8.0050	6.4702	9.5832	0.0000	6.7754	8.6981	0.1200	6.1345	1268.4635	0.0000	4.1202	260.5780	0.0000		-2.4	-2.432	-2.43
18:23:35	10.0000	7.0000	0.0000	8.4650	6.0734	8.9728	0.0900	7.5689	8.5150	0.4500	5.4936	1217.1598	0.0000	4.5780	259.8760	0.0000		-2.4	-2.432	-2.43
18:23:36	10.0000	7.0000	0.0000	8.9000	8.9423	8.8813	0.5400	5.3715	8.4540	0.0000	2.7773	1075.0292	0.0000	4.7916	259.6929	0.0000		-2.4	-2.432	-2.43
18:23:37	10.0000	7.0000	0.0000	9.0750	6.7449	8.8507	0.0000	4.8832	8.2098	0.0000	4.6085	850.2509	0.0000	5.0052	259.6013	0.0000		-2.4	-2.432	-2.43
18:23:38	10.0000	7.0000	0.0000	9.0750	4.1812	8.6371	0.0000	5.5241	8.0267	0.1600	7.0501	720.0534	0.0000	5.1273	259.4487	0.0000		-2.4	-2.431	-2.43
18:23:39	10.0000	7.0000	0.0000	8.9100	6.0429	8.4540	0.0600	9.1559	8.0877	0.4500	24.2327	602.8574	0.0000	4.3948	258.8994	0.0000		-2.4	-2.432	-2.43
18:23:40	10.0000	7.0000	0.0000	8.4350	4.8526	8.2709	0.0000	4.8832	7.9351	0.0000	14.3138	539.8646	0.0000	4.7000	258.1669	0.0000		-2.4	-2.432	-2.43
18:23:41	10.0000	7.0000	0.0000	8.2850	7.0806	8.2403	0.2200	7.2637	7.8436	0.2200	19.0749	515.8760	0.0000	9.2170	257.4650	0.0000		-2.4	-2.432	-2.43
18:23:42	10.0000	7.0000	0.0000	8.0450	20.0210	8.2403	0.5400	24.0801	7.8741	0.5400	54.1116	495.7025	0.0000	20.9976	256.5494	0.0000		-2.4	-2.432	-2.43
18:23:43	10.0000	7.0000	0.0000	7.6450	19.0138	8.4540	0.7400	18.5255	8.0877	0.7400	40.6829	463.7482	0.0000	30.1536	253.8026	0.0000		-2.4	-2.432	-2.43
18:23:44	10.0000	7.0000	0.0000	7.1500	14.9242	8.6981	0.7400	8.3624	8.2709	0.4100	9.7358	425.2628	0.0000	45.0167	247.1187	0.0000		-2.4	-2.432	-2.43
18:23:45	10.0000	7.0000	0.0000	6.9900	12.5742	8.9118	0.7000	6.8670	8.1793	0.0900	10.0105	403.1054	0.0000	42.0868	233.2322	0.0000		-2.4	-2.432	-2.43
18:23:46	10.0000	7.0000	0.0000	7.0700	8.4235	9.0339	0.4800	9.9495	8.2403	0.7700	16.3281	384.6409	0.0000	31.1607	213.3333	0.0000		-2.4	-2.432	-2.43
