Client Name:	12
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
19:40:18	0.0014	95.000	ParticlePlay	0.0000	0.0000	0.0000	15.8398	147.4716	8.2403	30.7029	7.5079	18.7392	9.7663	22.9814	6.7449	17.3963	6.1345	18.6781	8.3014	17.4573	12.5131	26.1860	10.3157	25.7587	39.037	0.000	41.751	3.052	3.510	4.090	7.569	0.3	0.816	0.90
19:40:19	0.0014	95.000	ParticlePlay	0.0000	0.0000	0.0000	18.1898	132.7916	6.9280	30.6419	6.5618	18.5866	9.3391	21.6080	5.3715	16.9995	6.6533	16.9995	9.4917	17.7015	13.8560	26.3386	10.9566	26.1555	43.043	0.000	26.491	4.273	4.547	3.723	6.257	-0.3	0.654	0.73
19:40:20	0.0014	95.000	ParticlePlay	0.0000	0.0000	0.0000	6.7754	109.4135	4.8221	25.7282	4.8832	19.4106	4.8221	21.9437	5.5241	15.8093	8.6981	16.3586	10.4072	17.9456	14.0391	27.6204	24.2632	31.0386	45.191	0.000	21.455	1.007	2.320	5.707	11.506	-0.5	0.544	0.65
19:40:21	0.0014	95.000	ParticlePlay	2.9795	27.4182	0.0000	10.3157	103.4926	3.7234	24.4158	5.8293	18.4950	6.7144	19.6242	7.2942	15.7787	9.0949	18.5560	8.7897	19.0138	16.4196	26.1860	22.5846	37.2647	47.660	0.671	14.680	4.029	4.395	7.020	10.590	-0.5	0.478	0.59
19:40:22	0.0014	95.000	ParticlePlay	9.4993	50.0010	0.0000	5.8903	98.3348	6.9890	23.1645	4.9442	17.7320	6.3786	18.6781	6.4092	15.1073	10.7735	18.7392	8.4845	17.4573	12.9404	26.2775	16.4807	36.5322	50.703	56.034	13.307	4.883	3.845	5.616	7.966	-0.5	0.461	0.58
19:40:23	0.0014	95.000	ParticlePlay	15.4793	50.0010	0.0000	12.9099	92.8107	10.2241	22.7983	8.3624	17.8541	10.1631	18.5255	6.4702	14.4359	10.3462	18.3729	7.6605	17.1216	16.6943	26.2165	15.1683	38.3939	53.375	317.955	5.707	3.968	4.731	5.371	8.637	-0.6	0.530	0.63
19:40:24	0.0014	95.000	ParticlePlay	22.1631	50.0010	0.0000	30.7639	88.5379	8.6066	22.6457	8.4235	16.9995	9.1865	19.6547	9.7053	14.3138	9.5222	19.2275	10.1936	17.2437	16.2670	26.0639	15.0157	38.0887	54.774	861.970	13.764	5.005	7.111	5.066	9.858	-0.6	0.493	0.60
19:40:25	0.0014	95.000	ParticlePlay	30.0105	50.0010	0.0000	28.7496	91.6509	12.4826	24.1106	6.8364	17.2437	9.5527	19.5327	6.1040	14.4969	8.3929	19.0138	12.2079	16.9690	22.6762	28.2003	19.1969	38.8212	55.399	1651.487	21.852	4.120	3.968	3.998	10.896	-1.3	0.071	0.23
19:40:26	0.0014	95.000	ParticlePlay	38.9871	50.0010	0.0000	19.0443	88.7210	8.5455	23.6528	7.0501	17.0606	7.8436	19.1054	6.9585	14.3748	5.8903	19.1359	10.0715	16.9080	16.8164	29.2380	21.6080	39.5231	57.491	2583.042	11.414	5.402	3.968	4.181	9.766	-1.5	0.096	0.23
19:40:27	0.0014	95.000	ParticlePlay	46.6762	50.0010	0.0600	25.5756	84.6009	17.6404	26.8879	13.4592	17.4268	13.2456	20.0210	7.3553	15.3820	6.5007	18.9833	10.3767	17.9762	24.6295	30.2451	17.4268	39.8894	56.401	3410.404	32.565	10.957	6.836	5.127	10.438	-1.7	0.051	0.17
19:40:28	0.0014	95.000	ParticlePlay	53.9838	50.0010	1.0000	31.5269	80.9080	24.6295	32.2899	14.1001	19.8684	8.1793	19.9905	5.9208	14.9852	5.7988	18.8918	14.8326	19.3801	13.1235	31.2523	8.3929	39.0959	54.541	4258.152	25.698	16.694	4.242	4.273	8.851	-1.8	0.014	0.13
19:40:29	0.0014	95.000	ParticlePlay	63.1149	50.0010	1.0000	40.5608	79.1378	9.2170	32.5341	11.5365	19.5937	10.9871	19.5937	4.9137	14.8021	4.9747	18.9528	9.6748	19.3801	18.1593	30.8555	14.8021	35.8302	56.017	4859.056	51.975	5.066	4.425	2.838	6.104	-1.9	-0.035	0.09
19:40:30	0.0014	95.000	ParticlePlay	72.4845	50.0010	1.0000	31.2523	78.2833	22.7983	33.7244	26.2470	20.6619	12.3605	20.6009	9.0339	15.1989	9.1865	19.1969	13.6118	19.6853	20.7535	33.3581	18.9833	37.2036	54.124	5222.730	30.794	23.866	6.073	4.242	12.422	-2.0	-0.066	0.08
19:40:31	0.0014	95.000	ParticlePlay	81.7358	46.7735	1.0000	26.4912	78.6495	22.3710	35.8302	12.4521	21.1197	9.5832	20.4483	5.0358	15.0157	6.3176	18.8307	11.5365	19.5632	14.2833	32.1679	9.9800	36.3186	54.530	5413.784	74.865	13.978	4.029	4.425	8.820	-2.0	-0.085	0.06
19:40:32	0.0014	95.000	ParticlePlay	87.7520	0.0000	1.0000	13.1845	78.6800	9.9495	35.7387	5.7682	21.4859	8.4540	20.5703	2.9299	14.8631	5.7377	18.4645	9.5832	19.6547	11.9332	32.2899	7.7215	36.1660	56.071	5520.572	70.684	10.499	3.907	3.662	6.257	-2.1	-0.115	0.04
19:40:33	0.0014	95.000	ParticlePlay	99.5384	0.0000	1.0000	16.0534	78.3138	13.5203	36.9900	8.4845	21.6385	6.7754	20.5093	3.6929	14.5885	5.0663	17.7625	5.0968	19.7463	11.9027	31.8321	6.8670	36.7763	57.519	5656.019	36.593	13.185	4.883	2.991	4.700	-2.1	-0.145	0.01
19:40:34	0.0014	95.000	ParticlePlay	112.8107	0.0000	1.0000	7.5689	77.7949	6.7754	35.1283	3.7845	21.9132	3.1130	20.8145	2.0448	14.7411	4.5780	17.7320	7.3858	19.5327	13.5508	31.3743	13.3677	36.1354	58.866	5919.497	16.755	1.679	1.862	3.449	4.975	-2.2	-0.174	-0.01
19:40:35	0.0014	95.000	ParticlePlay	470.3710	657.0644	0.8700	29.2074	77.0014	23.8665	36.7153	13.9781	22.4931	7.2332	20.5703	4.8221	14.5579	4.1202	17.2437	8.6981	19.4716	14.4359	31.0386	13.0014	34.6705	59.445	6361.942	17.183	17.335	5.555	3.266	6.165	-2.3	-0.216	-0.04
19:40:36	0.0014	95.000	ParticlePlay	2272.4426	4073.8027	0.0000	13.2761	78.7411	5.7072	37.8751	4.1202	22.5541	3.0215	20.2041	2.5637	14.3748	4.4254	16.5417	5.5241	19.5937	11.4754	30.8555	9.4611	34.0601	60.650	6941.635	40.408	15.779	4.151	2.289	5.494	-2.3	-0.248	-0.07
19:40:37	0.0014	95.000	ParticlePlay	2287.3076	4073.8027	0.0000	8.4540	77.5813	2.8383	37.5088	4.4864	22.4015	5.6462	20.2957	4.4864	14.4664	4.9137	16.5722	7.1416	19.3801	12.4521	30.3367	10.4988	33.1445	61.804	7594.819	25.545	1.038	1.434	2.777	5.494	-2.4	-0.280	-0.10
19:40:38	0.0014	95.000	ParticlePlay	2302.0811	4073.8027	0.0000	29.4821	78.8021	20.1736	39.1569	11.2313	22.6762	6.5618	19.7768	5.0663	14.4359	6.5007	15.9313	7.9657	19.1359	9.1254	30.0010	9.9800	32.8088	62.584	8246.723	40.408	15.596	5.036	3.418	4.395	-2.4	-0.307	-0.12
19:40:39	0.0014	95.000	ParticlePlay	2317.8484	4073.8027	0.0000	10.0105	77.4897	6.1345	38.1192	5.0968	22.3100	5.3104	19.5021	3.9676	14.1917	4.3338	15.3209	4.1812	18.8918	10.4988	29.6958	12.6657	31.3438	63.640	8823.760	42.606	3.266	2.106	2.350	5.463	-2.4	-0.335	-0.15
19:40:40	0.0014	95.000	ParticlePlay	2333.3125	4073.8027	0.0000	13.6423	76.1469	12.2690	37.9666	8.5150	22.4931	4.6695	19.6853	2.9299	13.6118	3.2656	15.2599	8.4235	19.0749	8.3319	29.4516	8.5150	31.0386	64.609	9292.696	17.579	8.576	4.059	1.740	5.249	-2.4	-0.364	-0.17
19:40:41	0.0014	95.000	ParticlePlay	2349.1599	4073.8027	0.0000	13.0320	75.8112	6.3176	37.5699	6.1345	22.4015	3.6013	19.8379	3.9981	13.0625	5.6156	15.1073	7.3858	19.1664	23.7749	30.6114	15.1989	31.0081	65.051	9658.354	39.401	10.987	4.181	2.747	6.379	-2.4	-0.392	-0.20
19:40:42	0.0014	95.000	ParticlePlay	2365.3735	4073.8027	0.0000	7.9351	76.3910	5.7682	36.6848	6.6533	22.2184	3.7234	19.8684	3.6624	13.1540	4.2423	14.9242	6.7449	18.9223	10.4988	30.7639	17.0300	30.9471	65.940	9935.626	11.475	1.495	1.312	2.381	7.233	-2.4	-0.419	-0.22
19:40:43	0.0014	95.000	ParticlePlay	2382.4246	4073.8027	0.0000	6.1040	76.8794	3.7234	35.7387	2.6552	21.7301	4.2117	19.7768	3.3877	13.1235	3.3877	14.7105	5.3104	18.9528	11.8417	29.9399	13.6423	30.4893	66.803	10175.023	5.616	1.618	0.763	2.045	7.111	-2.4	-0.446	-0.24
19:40:44	0.0014	95.000	ParticlePlay	2399.0540	4073.8027	0.0000	3.2656	75.8722	3.9065	34.3958	7.6910	20.9061	6.0124	19.5632	4.7611	13.2761	4.0897	14.8937	4.7916	18.6781	8.1488	29.5432	15.2294	30.4588	67.613	10409.385	5.463	0.824	2.136	1.648	6.592	-2.4	-0.473	-0.27
19:40:45	0.0014	95.000	ParticlePlay	2414.9775	4073.8027	0.0000	12.5131	74.5599	3.5098	34.1822	5.1884	20.6924	5.4630	19.1054	5.7377	13.2456	6.2260	14.5274	9.2170	18.3119	7.8131	29.2074	8.3014	30.5198	68.373	10616.828	3.021	1.587	2.686	2.472	5.768	-2.4	-0.500	-0.29
