Client Name:	12
Session Type:	2 Ch Synchrony
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
19:29:35	40.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:29:36	40.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:29:47	40.0000	60.0000	50.0000	Synchrony	null	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	null	0.0000	0.0000	0.0	0.000	0.00
19:29:48	40.0000	60.0000	50.0000	Synchrony	63.1454	1.5870	0.6700	1246.5808	338.1288	851.6243	421.4173	612.3185	364.4368	420.9595	271.4125	244.8603	142.4053	130.6247	96.9919	198.8670	148.4177	210.8307	240.4654	171.7959	217.3620	0.0000	2.2	2.239	2.20
19:29:49	40.0000	60.0000	50.0000	Synchrony	68.6695	10.9261	0.4800	4225.2515	5811.7920	1015.0883	2980.5322	354.5179	1755.1626	184.5532	1119.4659	167.0959	828.3682	184.2785	717.3982	80.8774	574.9318	35.3419	404.8450	29.4821	362.6362	0.4330	2.1	2.159	2.12
19:29:50	40.0000	60.0000	50.0000	Synchrony	5.4936	4.7306	0.3800	719.8093	879.8856	17.6710	21.2113	3.7539	5.2189	5.8293	8.0572	5.4936	6.1650	7.1111	7.7215	6.0734	5.9819	7.1111	8.4235	8.8813	8.2098	4.5681	2.0	2.095	2.06
19:29:51	40.0000	60.0000	50.0000	Synchrony	6.1345	4.5169	0.6700	136.2403	1042.4950	5.9208	12.3910	5.2799	5.6767	5.3104	8.7897	5.3104	8.2403	7.1111	8.1183	5.8598	6.5618	9.3085	14.8021	9.8579	16.4502	9.3855	1.9	2.040	2.01
19:29:52	40.0000	60.0000	50.0000	Synchrony	7.2942	5.0968	0.8700	31.7711	749.9018	8.5150	11.6891	4.8221	6.0429	4.7611	7.9351	4.0591	6.9890	5.4325	8.3929	4.7000	6.3786	10.0105	13.8560	10.8650	16.3281	15.0333	1.8	1.989	1.96
19:29:53	40.0000	60.0000	50.0000	Synchrony	2.1364	4.7611	0.0000	17.0911	305.4116	6.8059	11.6280	6.9890	7.0806	5.0052	8.2403	3.1435	7.1722	4.9442	7.9657	3.6624	6.3481	5.0968	14.2833	7.2637	16.8774	20.1337	1.8	1.938	1.90
19:29:54	40.0000	60.0000	50.0000	Synchrony	1.3124	3.9371	0.0000	13.6423	281.2704	6.7144	11.6891	6.2566	7.8436	4.2117	7.4773	2.1974	6.6533	1.9227	7.8741	3.0215	6.6838	3.1435	13.7949	2.4416	18.9833	24.6999	1.7	1.892	1.86
19:29:55	40.0000	60.0000	50.0000	Synchrony	3.5708	3.2046	0.6100	30.1230	191.6643	15.6567	12.4521	4.7611	7.4468	3.9065	6.8364	4.1812	6.7144	3.9676	7.6605	4.1202	6.8975	5.2494	13.7644	6.8975	18.3729	25.6688	1.6	1.849	1.82
19:29:56	40.0000	60.0000	50.0000	Synchrony	3.8760	3.2351	0.7700	21.1502	126.8097	18.1898	14.2833	6.0124	7.8741	5.4020	6.8670	3.2961	6.7754	3.4793	7.9351	5.0358	7.0806	6.9280	12.3910	8.1488	16.3281	24.5638	1.6	1.807	1.78
19:29:57	40.0000	60.0000	50.0000	Synchrony	4.2423	3.6013	0.8000	18.4034	62.7182	9.5527	15.5956	6.2566	7.8741	7.2637	7.7215	4.4864	6.5312	8.9423	7.9962	6.7754	7.1416	10.0105	13.3677	7.6910	14.5885	21.8723	1.5	1.765	1.74
19:29:58	40.0000	60.0000	50.0000	Synchrony	1.8007	3.5098	0.0600	45.7186	71.9962	13.6729	17.5184	8.6066	8.2709	4.4864	7.4468	2.8078	6.2871	1.8007	8.3319	2.1974	7.2637	2.8078	12.8183	3.7234	14.1917	22.7604	1.5	1.724	1.70
19:29:59	40.0000	60.0000	50.0000	Synchrony	1.3429	2.9299	0.0300	52.9824	78.4664	9.8274	16.7248	6.3176	8.4540	3.2961	7.2332	2.8383	5.6767	1.9838	9.1559	2.8994	7.4163	4.5169	12.6657	5.4325	13.7644	25.1372	1.4	1.684	1.66
19:30:00	40.0000	60.0000	50.0000	Synchrony	3.2656	2.5942	0.7700	65.7701	93.4211	10.7735	16.0229	4.9137	8.3319	5.0968	7.3247	3.3267	5.5546	4.6695	8.6066	5.3104	7.4163	7.2942	12.0248	6.8059	13.3982	27.5289	1.4	1.646	1.63
19:30:01	40.0000	60.0000	50.0000	Synchrony	3.3267	2.5331	0.5800	78.8326	110.2680	9.8274	16.9080	3.6624	8.2098	4.3338	7.2942	5.6462	5.6767	3.7539	8.4235	4.0897	7.4468	3.9065	12.4216	3.9065	13.3066	28.4191	1.3	1.608	1.59
19:30:02	40.0000	60.0000	50.0000	Synchrony	2.2279	2.1364	0.5800	14.3443	107.4907	5.3104	15.9008	2.9909	8.0267	3.8150	7.2332	2.1059	5.7682	1.8312	8.3624	2.2585	7.6299	2.6857	12.0553	3.5098	13.4287	31.1720	1.3	1.573	1.56
19:30:03	40.0000	60.0000	50.0000	Synchrony	1.8617	2.0448	0.3500	5.0358	98.1822	4.3338	15.3820	3.9371	7.8741	3.2656	6.8059	3.1130	5.7072	2.5331	8.4235	2.1364	7.8436	3.4793	11.9027	3.5098	13.8865	33.3785	1.2	1.537	1.52
19:30:04	40.0000	60.0000	50.0000	Synchrony	1.7701	2.0753	0.1200	12.6352	90.2470	7.5384	14.6190	5.0052	7.8741	2.4416	6.7754	2.2890	5.7377	2.6247	8.5761	2.9604	7.8741	3.7845	11.9638	3.1435	14.2527	35.8893	1.2	1.501	1.49
19:30:05	40.0000	60.0000	50.0000	Synchrony	2.6247	2.0753	0.7700	23.0119	82.5255	10.1021	14.5885	4.9137	7.7215	2.3195	6.6533	1.5870	5.7377	2.5942	8.6371	3.8760	7.9351	4.7306	11.4449	5.8903	14.0086	38.1711	1.1	1.467	1.46
19:30:06	40.0000	60.0000	50.0000	Synchrony	3.7539	2.0143	0.9300	14.1307	74.3767	8.5150	15.0157	5.8293	7.7825	5.8903	6.7754	4.6085	5.7682	5.2799	8.4235	5.0663	7.8131	8.9118	11.6891	9.5222	13.7339	37.3046	1.1	1.435	1.43
19:30:07	40.0000	60.0000	50.0000	Synchrony	3.7234	2.0143	1.0000	48.0076	74.0105	20.1736	15.5041	6.3786	7.9962	5.0968	6.8364	4.4254	5.9514	3.4793	8.2403	3.6013	7.6605	5.2189	11.6586	6.8059	14.2833	36.0340	1.1	1.401	1.40
19:30:08	40.0000	60.0000	50.0000	Synchrony	2.5637	2.0143	0.5100	48.8317	80.5417	10.4988	15.7787	4.7306	7.9351	4.1812	6.8975	2.9604	5.9208	2.7163	7.9351	3.9371	7.6910	4.6695	11.1397	4.7000	14.1917	37.1339	1.0	1.366	1.36
19:30:09	40.0000	60.0000	50.0000	Synchrony	2.5331	2.1059	0.5400	28.7191	73.8884	14.8937	16.0229	5.0358	7.8741	3.0520	6.9280	3.9371	5.7072	3.3267	7.6910	2.5026	7.6299	3.3877	10.8956	4.4864	14.1612	37.9842	1.0	1.335	1.34
19:30:10	40.0000	60.0000	50.0000	Synchrony	15.6872	2.1669	1.0000	353.5413	68.2728	235.9485	17.8236	151.1340	8.1793	104.4082	6.7754	62.2909	6.0429	31.8627	7.3553	51.9752	7.2332	56.2175	10.3462	47.7330	13.3982	33.6517	0.9	1.298	1.31
19:30:11	40.0000	60.0000	50.0000	Synchrony	24.6295	2.1669	0.7000	1645.8713	83.8379	383.3896	20.0820	133.8598	8.1183	70.0124	7.1111	59.3000	6.2260	67.6929	8.1183	30.7334	7.5994	13.3066	10.7735	10.7430	13.5813	28.2976	0.9	1.266	1.27
19:30:12	40.0000	60.0000	50.0000	Synchrony	0.9766	2.1059	0.0000	315.6357	100.5932	13.1235	21.0281	3.1435	8.1488	5.2494	7.1111	2.4111	6.2566	2.8994	8.0267	2.3805	7.6299	3.0215	10.5293	2.3195	13.8255	29.3474	0.8	1.235	1.24
19:30:13	40.0000	60.0000	50.0000	Synchrony	1.8922	2.0143	0.3800	122.2012	115.0596	22.4320	21.5775	12.7878	8.2098	9.3696	7.6299	5.1578	6.2566	4.4864	8.1183	4.6390	7.6910	3.4793	10.1631	3.2656	13.4592	27.9938	0.8	1.204	1.21
19:30:14	40.0000	60.0000	50.0000	Synchrony	1.0682	2.0143	0.0000	20.2346	114.0219	7.5689	21.0892	4.7000	8.2098	5.7072	7.9046	2.1669	6.3176	2.0753	8.0267	1.8617	7.5994	2.6247	10.1936	2.4416	13.3677	29.3410	0.7	1.173	1.18
19:30:15	40.0000	60.0000	50.0000	Synchrony	1.0377	1.7091	0.0000	19.4106	110.1154	9.9495	20.8450	3.8760	8.1793	5.8293	7.9962	2.6552	6.3786	3.2656	7.5994	1.8312	7.4773	2.9909	10.0410	2.0448	13.5203	30.5040	0.7	1.143	1.16
19:30:16	40.0000	60.0000	50.0000	Synchrony	0.7020	1.2818	0.0000	32.4425	103.5842	14.1307	21.2113	3.4793	8.2403	3.0215	7.9046	2.0143	6.0429	2.0753	7.5079	1.4649	7.4773	2.2279	10.0410	1.6786	13.5203	31.8631	0.7	1.113	1.13
19:30:17	40.0000	60.0000	50.0000	Synchrony	1.0682	1.1292	0.2500	28.2308	97.2055	4.1202	20.7535	2.8994	8.3319	3.1741	7.6910	2.0143	6.0429	2.3195	7.3553	2.0448	7.3553	2.2585	9.8579	1.6481	13.3982	33.2603	0.6	1.082	1.10
19:30:18	40.0000	60.0000	50.0000	Synchrony	0.3968	1.0072	0.0000	15.6567	93.4821	5.2799	20.1431	4.1507	8.4540	4.9137	7.6605	2.2585	5.9514	2.2585	7.1111	3.1435	7.2332	3.4182	9.8274	1.2513	13.0625	34.2891	0.6	1.053	1.07
19:30:19	40.0000	60.0000	50.0000	Synchrony	0.6104	0.8851	0.1600	28.6581	89.9723	6.8364	19.5937	5.9208	8.3929	4.6390	7.7520	2.5637	5.9208	2.9909	6.8670	2.9909	7.0501	3.4487	9.6137	1.3429	12.9099	35.2500	0.6	1.023	1.04
19:30:20	40.0000	60.0000	50.0000	Synchrony	1.0987	0.8546	0.9300	27.4373	83.4411	6.8364	19.3190	3.7234	8.5150	5.1578	7.8131	3.9676	5.9208	2.8078	6.6838	2.5331	6.8975	3.9065	9.4917	1.6481	12.6657	36.3592	0.5	0.996	1.02
19:30:21	40.0000	60.0000	50.0000	Synchrony	0.7020	0.7325	0.3800	14.4664	80.0839	3.6624	18.5866	5.4936	8.5150	9.4001	8.0572	2.9909	5.9514	3.0215	6.4397	4.2728	6.8059	3.9371	9.3696	1.6786	12.5436	36.5119	0.5	0.967	1.00
19:30:22	40.0000	60.0000	50.0000	Synchrony	0.7630	0.7020	0.4500	23.3171	75.2923	8.7287	18.2814	6.5923	8.4235	7.1722	8.3929	2.6552	5.8903	4.6390	6.5923	2.5942	6.7754	2.2585	9.2780	1.3429	12.3910	37.1402	0.5	0.940	0.97
19:30:23	40.0000	60.0000	50.0000	Synchrony	0.4883	0.6409	0.0000	19.2275	72.2098	4.0286	18.1593	4.7306	8.4235	3.2656	8.2098	2.0753	5.8598	1.6786	6.5312	1.8007	6.8364	2.8383	8.8507	1.4039	12.5436	38.2987	0.4	0.909	0.94
